Source;Target;Label;Weight
50;42;C;5
51;42;1;5
54;42;C3;6
73;42;2;2
79;42;3;1
82;42;C;5
111;42;CL;5.5
112;42;2;2
116;42;1;5
26;43;C;5
31;43;C;5
87;43;C;5
90;43;C;5
93;43;1;5
105;43;C;5
110;43;C;5
121;43;C;5
19;44;C;5
32;44;C;5
63;44;1;5
108;44;C;5
115;44;C;5
33;45;3;1
61;45;C;5
97;45;1;5
118;45;2;2
7;46;C;5
9;46;3;1
12;46;C;5
25;46;2;2
31;46;1;5
81;46;C;5
92;46;1;5
127;46;1;5
1;47;L;0.5
13;47;C;5
15;47;3L;1.5
21;47;C1;10
51;47;3;1
58;47;3;1
66;47;2;2
71;47;2;2
72;47;C;5
79;47;3;1
104;47;C;5
109;47;1;5
126;47;1;5
51;48;C;5
95;48;1;5
99;48;1;5
107;48;C;5
127;48;C;5
2;49;1;5
4;49;3;1
6;49;C;5
12;49;1;5
15;49;2L;2.5
52;49;2;2
64;49;C;5
67;49;C;5
73;49;3;1
81;49;1;5
86;49;2;2
120;49;3;1
1;50;1;5
20;50;1;5
27;50;C;5
42;50;C;5
54;50;C;5
55;50;1;5
79;50;1;5
82;50;C;5
111;50;C;5
8;51;1;5
42;51;1;5
47;51;3;1
48;51;C;5
59;51;2;2
81;51;1;5
93;51;3;1
103;51;2;2
107;51;C;5
127;51;C;5
9;52;C;5
17;52;C;5
22;52;1;5
36;52;C;5
49;52;2;2
55;52;C;5
57;52;2;2
74;52;C;5
84;52;1;5
99;52;C;5
102;52;C;5
121;52;1;5
5;53;C;5
15;53;1;5
16;53;2;2
22;53;2;2
57;53;C;5
62;53;C;5
73;53;C;5
95;53;2;2
97;53;C;5
98;53;C;5
123;53;C;5
27;54;C;5
31;54;2;2
42;54;C3;6
50;54;C;5
73;54;2;2
76;54;1;5
82;54;C;5
99;54;1;5
111;54;C;5
121;54;2;2
9;55;C;5
17;55;C;5
36;55;C;5
50;55;1;5
52;55;C;5
63;55;L;0.5
66;55;1;5
74;55;C;5
76;55;2;2
78;55;2;2
87;55;3;1
95;55;L;0.5
99;55;C2;7
102;55;C;5
120;55;3;1
121;55;2;2
16;56;3;1
23;56;2;2
41;56;1;5
73;56;1;5
