Source;Target;Label;Weight
105;31;3;1
106;31;C;5
107;31;C;5
113;31;L;0.5
122;31;C;5
125;31;3;1
126;31;C;5
73;32;2;2
97;32;2;2
108;32;3;1
109;32;C;5
115;32;1;5
1;33;C;5
9;33;1;5
10;33;C;5
16;33;1;5
31;33;C;5
39;33;C;5
55;33;C;5
58;33;C;5
62;33;1;5
71;33;C;5
73;33;C;5
76;33;C;5
82;33;C;5
106;33;C;5
107;33;C;5
114;33;2;2
122;33;C;5
126;33;C;5
1;34;L;0.5
8;34;3;1
17;34;2;2
52;34;1;5
63;34;L;0.5
64;34;1;5
65;34;L;0.5
70;34;2;2
83;34;1;5
95;34;C;5
119;34;3;1
127;34;L;1
4;35;C;5
11;35;1;5
21;35;C;5
24;35;C;5
28;35;C;5
31;35;2;2
41;35;C;5
44;35;C;5
49;35;C;5
53;35;1;5
56;35;C;5
62;35;3;1
69;35;C;5
75;35;C;5
78;35;C;5
79;35;2;2
80;35;C;5
86;35;C;5
91;35;2;2
95;35;3;1
103;35;C;5
113;35;C;5
114;35;C;5
122;35;1;5
125;35;C;5
16;36;2;2
18;36;2;2
57;36;2;2
63;36;2;2
126;36;1;5
2;37;C;5
9;37;C;5
11;37;C;5
22;37;C;5
25;37;2;2
79;37;C;5
91;37;C;5
102;37;C;5
109;37;1;5
111;37;1;5
112;37;3;1
117;38;1;5
1;39;C;5
4;39;2;2
10;39;C;5
16;39;3;1
22;39;2;2
31;39;C3;6
33;39;C;5
55;39;C;5
58;39;C;5
63;39;3;1
68;39;1;5
71;39;C;5
73;39;C;5
76;39;C;5
82;39;C;5
97;39;3;1
103;39;1;5
106;39;C;5
107;39;C1;10
122;39;C;5
126;39;C;5
128;39;2;2
1;41;3;1
4;41;C;5
9;41;2;2
21;41;C;5
24;41;C;5
28;41;C;5
35;41;C;5
44;41;C;5
49;41;C;5
56;41;C;5
65;41;1;5
69;41;C;5
73;41;3;1
75;41;C;5
78;41;C;5
79;41;2;2
80;41;C;5
86;41;C;5
87;41;2;2
103;41;C;5
113;41;C;5
114;41;C;5
125;41;C;5
5;42;1;5
50;42;1;5
57;42;3;1
89;42;2;2
95;42;1;5
97;42;2;2
16;43;C;5
20;43;C;5
46;43;C;5
57;43;C;5
62;43;C;5
81;43;1;5
123;43;C;5
125;43;2;2
4;44;C;5
21;44;C;5
24;44;C1;10
28;44;C;5
35;44;C;5
41;44;C;5
49;44;C;5
56;44;C;5
69;44;C;5
75;44;C;5
78;44;C;5
80;44;C;5
86;44;C;5
103;44;C;5
113;44;C;5
114;44;C;5
125;44;C;5
71;45;1;5
113;45;2;2
16;46;C;5
20;46;C;5
43;46;C;5
57;46;C;5
62;46;C;5
63;46;1;5
98;46;1;5
100;46;1;5
123;46;C;5
125;46;1;5
127;46;2;2
1;47;3;1
25;47;C;5
91;47;3;1
92;47;C;5
100;47;2;2
115;47;1;5
117;47;2;2
1;49;L;0.5
4;49;C;5
21;49;C;5
24;49;C2;7
28;49;C;5
31;49;L;0.5
35;49;C;5
41;49;C;5
44;49;C;5
50;49;3;1
56;49;C;5
60;49;1;5
69;49;C;5
73;49;3;1
75;49;C;5
78;49;C;5
80;49;C;5
86;49;C;5
89;49;3;1
102;49;1;5
103;49;C;5
107;49;1;5
110;49;23;3
113;49;C;5
114;49;C;5
118;49;2;2
125;49;C;5
1;50;1;5
42;50;1;5
49;50;3;1
52;50;C;5
54;50;C;5
61;50;C;5
91;50;1;5
98;50;C;5
106;50;1;5
5;51;C;5
14;51;C;5
26;51;1;5
27;51;C;5
79;51;1;5
84;51;C;5
95;51;2;2
97;51;1;5
114;51;1;5
25;52;1;5
34;52;1;5
50;52;C;5
54;52;C;5
61;52;C;5
62;52;2;2
98;52;C;5
103;52;1;5
35;53;1;5
103;53;2;2
8;54;2;2
50;54;C;5
52;54;C;5
61;54;C;5
78;54;1;5
98;54;C;5
112;54;1;5
1;55;C;5
7;55;2;2
10;55;C;5
31;55;C;5
33;55;C;5
39;55;C;5
58;55;C;5
63;55;L;0.5
71;55;C;5
73;55;C;5
76;55;C;5
82;55;C;5
86;55;2;2
87;55;3;1
106;55;C;5
107;55;C;5
108;55;1;5
122;55;C;5
126;55;C;5
4;56;C;5
21;56;C;5
24;56;C;5
25;56;2;2
28;56;C;5
35;56;C;5
41;56;C;5
44;56;C;5
49;56;C;5
63;56;1;5
69;56;C;5
75;56;C;5
78;56;C;5
80;56;C;5
86;56;C;5
97;56;2;2
103;56;C;5
113;56;C;5
114;56;C;5
117;56;1;5
125;56;C;5
16;57;C;5
20;57;C;5
36;57;2;2
42;57;3;1
43;57;C;5
46;57;C;5
62;57;C;5
79;57;3;1
99;57;1;5
108;57;1;5
114;57;2;2
123;57;C;5
1;58;C;5
10;58;C;5
31;58;C;5
33;58;C;5
39;58;C;5
55;58;C;5
71;58;C;5
73;58;C;5
76;58;C;5
82;58;C;5
100;58;1;5
106;58;C;5
107;58;C;5
122;58;C;5
126;58;C;5
10;59;1;5
25;59;13;6
89;59;2;2
110;59;2;2
123;59;2;2
127;59;3;1
7;60;1;5
49;60;1;5
95;60;2;2
105;60;C;5
115;60;3;1
125;60;1;5
31;61;1;5
50;61;C;5
52;61;C;5
54;61;C;5
73;61;1;5
98;61;C;5
112;61;1;5
16;62;C;5
20;62;C;5
33;62;1;5
35;62;3;1
43;62;C;5
46;62;C;5
52;62;2;2
57;62;C;5
123;62;C;5
5;63;2;2
34;63;L;0.5
36;63;2;2
39;63;3;1
46;63;1;5
55;63;L;0.5
56;63;1;5
73;63;3;1
95;63;L;0.5
119;63;L;0.5
34;64;1;5
67;64;C;5
77;64;C;5
20;65;2;2
23;65;3;1
31;65;L;0.5
34;65;L;0.5
41;65;1;5
67;65;1;5
75;65;2;2
83;65;C;5
86;65;3;1
99;65;C;5
100;65;C;5
111;65;1;5
127;65;L;0.5
64;67;C;5
65;67;1;5
77;67;C;5
25;68;2;2
39;68;1;5
95;68;2;2
96;68;1;5
4;69;C;5
21;69;C;5
24;69;C2;7
28;69;C;5
35;69;C;5
41;69;C;5
44;69;C;5
49;69;C;5
56;69;C;5
71;69;3;1
75;69;C;5
78;69;C;5
80;69;C;5
86;69;C;5
88;69;23;3
98;69;2;2
103;69;C;5
112;69;3;1
113;69;C;5
114;69;C;5
125;69;C;5
18;70;1;5
24;70;1;5
26;70;C;5
34;70;2;2
77;70;1;5
101;70;C;5
1;71;C;5
7;71;1;5
10;71;C;5
31;71;C2;9
33;71;C;5
39;71;C;5
45;71;1;5
55;71;C;5
58;71;C;5
69;71;3;1
73;71;C;5
76;71;C;5
82;71;C;5
106;71;C;5
107;71;C;5
122;71;C;5
125;71;2;2
126;71;C;5
1;73;CL;5.5
10;73;C;5
15;73;1;5
31;73;CL;5.5
32;73;2;2
33;73;C;5
39;73;C;5
41;73;3;1
49;73;3;1
55;73;C;5
58;73;C;5
61;73;1;5
63;73;3;1
71;73;C;5
76;73;C;5
78;73;2;2
82;73;C;5
86;73;2;2
100;73;1;5
106;73;C;5
107;73;C;5
122;73;C;5
126;73;C;5
4;75;C;5
21;75;C;5
22;75;1;5
24;75;C;5
27;75;3;1
28;75;C;5
35;75;C;5
41;75;C;5
44;75;C;5
49;75;C;5
56;75;C;5
65;75;2;2
69;75;C;5
78;75;C;5
80;75;C;5
86;75;C;5
103;75;C;5
109;75;1;5
113;75;C;5
114;75;C;5
121;75;2;2
125;75;C;5
1;76;C;5
5;76;1;5
10;76;C;5
11;76;1;5
31;76;C2;7
33;76;C;5
39;76;C;5
55;76;C;5
58;76;C;5
71;76;C;5
73;76;C;5
82;76;C;5
106;76;C;5
107;76;C;5
114;76;1;5
122;76;C;5
126;76;C;5
31;77;3;1
64;77;C;5
67;77;C;5
70;77;1;5
4;78;C;5
21;78;C;5
24;78;C;5
28;78;C;5
35;78;C;5
41;78;C;5
44;78;C;5
49;78;C;5
54;78;1;5
56;78;C;5
69;78;C;5
73;78;2;2
75;78;C;5
80;78;C;5
81;78;1;5
86;78;C;5
103;78;C;5
113;78;C;5
114;78;C;5
125;78;C;5
2;79;C;5
9;79;C;5
11;79;C;5
16;79;3;1
22;79;C;5
35;79;2;2
37;79;C;5
41;79;2;2
51;79;1;5
57;79;3;1
91;79;C;5
92;79;1;5
102;79;C;5
111;79;1;5
4;80;C;5
21;80;C;5
24;80;C;5
28;80;C;5
35;80;C;5
41;80;C;5
44;80;C;5
49;80;C;5
56;80;C;5
69;80;C;5
75;80;C;5
78;80;C;5
86;80;C;5
103;80;C;5
113;80;C;5
114;80;C;5
125;80;C;5
7;81;C;5
8;81;2;2
14;81;2;2
16;81;3;1
43;81;1;5
78;81;1;5
89;81;C;5
105;81;2;2
109;81;1;5
110;81;C;5
122;81;1;5
127;81;L;0.5
1;82;C;5
10;82;C;5
31;82;C;5
33;82;C;5
39;82;C;5
55;82;C;5
58;82;C;5
71;82;C;5
73;82;C;5
76;82;C;5
86;82;1;5
95;82;1;5
106;82;C;5
107;82;C;5
122;82;C;5
126;82;C;5
34;83;1;5
65;83;C;5
98;83;1;5
99;83;C;5
100;83;C;5
119;83;2;2
5;84;C;5
14;84;C;5
27;84;C;5
51;84;C;5
4;86;C;5
21;86;C;5
24;86;C;5
28;86;C;5
35;86;C;5
41;86;C;5
44;86;C;5
49;86;C;5
55;86;2;2
56;86;C;5
65;86;3;1
69;86;C;5
73;86;2;2
75;86;C;5
78;86;C;5
80;86;C;5
82;86;1;5
95;86;3;1
103;86;C;5
113;86;C;5
114;86;C;5
118;86;1;5
123;86;12;7
125;86;C2;7
27;87;1;5
41;87;2;2
55;87;3;1
91;87;2;2
113;87;2;2
114;87;1;5
69;88;23;3
110;88;1;5
117;88;1;5
118;88;C;5
119;88;CL;5.5
7;89;C;5
16;89;1;5
42;89;2;2
49;89;3;1
59;89;2;2
81;89;C;5
102;89;1;5
105;89;1;5
110;89;C;5
2;91;C;5
9;91;C;5
11;91;C;5
22;91;C;5
26;91;1;5
35;91;2;2
37;91;C;5
47;91;3;1
50;91;1;5
79;91;C;5
87;91;2;2
96;91;1;5
102;91;C;5
103;91;3;1
25;92;C;5
47;92;C;5
79;92;1;5
113;92;1;5
1;95;L;0.5
7;95;3;1
34;95;C;5
35;95;3;1
42;95;1;5
51;95;2;2
60;95;2;2
63;95;L;0.5
68;95;2;2
82;95;1;5
86;95;3;1
113;95;L;0.5
68;96;1;5
91;96;1;5
111;96;C;5
127;96;1;5
8;97;C;5
18;97;3;1
23;97;3;1
32;97;2;2
39;97;3;1
42;97;2;2
51;97;1;5
56;97;2;2
122;97;2;2
126;97;1;5
31;98;1;5
46;98;1;5
50;98;C;5
52;98;C;5
54;98;C;5
61;98;C;5
69;98;2;2
83;98;1;5
121;98;2;2
23;99;1;5
57;99;1;5
65;99;C;5
83;99;C;5
100;99;C;5
46;100;1;5
47;100;2;2
58;100;1;5
65;100;C;5
73;100;1;5
83;100;C;5
99;100;C;5
26;101;C;5
31;101;1;5
70;101;C;5
2;102;C;5
9;102;C;5
11;102;C;5
22;102;C;5
37;102;C;5
49;102;1;5
79;102;C;5
89;102;1;5
91;102;C;5
111;102;1;5
4;103;C;5
20;103;1;5
21;103;C;5
24;103;C;5
28;103;C;5
35;103;C;5
39;103;1;5
41;103;C;5
44;103;C;5
49;103;C;5
52;103;1;5
53;103;2;2
56;103;C;5
69;103;C;5
75;103;C;5
78;103;C;5
80;103;C;5
86;103;C;5
91;103;3;1
113;103;C3;6
114;103;C;5
121;103;2;2
125;103;C;5
26;105;2;2
31;105;3;1
60;105;C;5
81;105;2;2
89;105;1;5
116;105;1;5
125;105;2;2
1;106;C;5
10;106;C;5
31;106;C;5
33;106;C;5
39;106;C;5
50;106;1;5
55;106;C;5
58;106;C;5
71;106;C;5
73;106;C;5
76;106;C;5
82;106;C;5
107;106;C;5
119;106;1;5
122;106;C1;10
126;106;C;5
1;107;C;5
10;107;C;5
15;107;1;5
31;107;C;5
33;107;C;5
39;107;C1;10
49;107;1;5
55;107;C;5
58;107;C;5
71;107;C;5
73;107;C;5
76;107;C;5
82;107;C;5
106;107;C;5
121;107;1;5
122;107;C;5
126;107;C;5
1;108;3;1
17;108;C1;10
32;108;3;1
55;108;1;5
57;108;1;5
110;108;2;2
121;108;C;5
32;109;C;5
37;109;1;5
75;109;1;5
81;109;1;5
119;109;2;2
7;110;C;5
49;110;23;3
59;110;2;2
81;110;C;5
88;110;1;5
89;110;C;5
108;110;2;2
1;111;2;2
24;111;3;1
37;111;1;5
65;111;1;5
79;111;1;5
96;111;C;5
102;111;1;5
5;112;2;2
13;112;2;2
25;112;3;1
37;112;3;1
54;112;1;5
61;112;1;5
69;112;3;1
4;113;C;5
21;113;C;5
24;113;C;5
28;113;C;5
31;113;L;0.5
35;113;C;5
41;113;C;5
44;113;C;5
45;113;2;2
49;113;C;5
56;113;C;5
69;113;C;5
75;113;C;5
78;113;C;5
80;113;C;5
86;113;C;5
87;113;2;2
92;113;1;5
95;113;L;0.5
103;113;C3;6
114;113;C;5
116;113;1;5
117;113;2;2
125;113;C3;6
4;114;C;5
10;114;2;2
21;114;C;5
23;114;3;1
24;114;C;5
28;114;C;5
33;114;2;2
35;114;C;5
41;114;C;5
44;114;C;5
49;114;C;5
51;114;1;5
56;114;C;5
57;114;2;2
69;114;C;5
75;114;C;5
76;114;1;5
78;114;C;5
80;114;C;5
86;114;C;5
87;114;1;5
103;114;C;5
113;114;C;5
125;114;C;5
3;115;C;5
32;115;1;5
47;115;1;5
60;115;3;1
105;116;1;5
113;116;1;5
127;116;1;5
4;117;1;5
38;117;1;5
47;117;2;2
56;117;1;5
88;117;1;5
113;117;2;2
128;117;2;2
23;118;2;2
24;118;2;2
49;118;2;2
86;118;1;5
88;118;C;5
119;118;C;5
10;119;3;1
34;119;3;1
63;119;L;0.5
83;119;2;2
88;119;CL;5.5
106;119;1;5
109;119;2;2
118;119;C;5
122;119;2;2
17;121;C;5
75;121;2;2
98;121;2;2
103;121;2;2
107;121;1;5
108;121;C;5
1;122;C;5
10;122;C;5
31;122;C;5
33;122;C;5
35;122;1;5
39;122;C;5
55;122;C;5
58;122;C;5
71;122;C;5
73;122;C;5
76;122;C;5
81;122;1;5
82;122;C;5
97;122;2;2
106;122;C1;10
107;122;C;5
119;122;2;2
126;122;C;5
9;123;1;5
11;123;1;5
16;123;C;5
20;123;C;5
43;123;C;5
46;123;C;5
57;123;C;5
59;123;2;2
62;123;C;5
86;123;12;7
4;125;C;5
21;125;C;5
24;125;C;5
28;125;C;5
31;125;3;1
35;125;C;5
41;125;C;5
43;125;2;2
44;125;C;5
46;125;1;5
49;125;C;5
56;125;C;5
60;125;1;5
69;125;C;5
71;125;2;2
75;125;C;5
78;125;C;5
80;125;C;5
86;125;C2;7
103;125;C;5
105;125;2;2
113;125;C3;6
114;125;C;5
127;125;3;1
1;126;C;5
10;126;C;5
20;126;1;5
27;126;1;5
31;126;C;5
33;126;C;5
36;126;1;5
39;126;C;5
55;126;C;5
58;126;C;5
71;126;C;5
73;126;C;5
76;126;C;5
82;126;C;5
97;126;1;5
106;126;C;5
107;126;C;5
122;126;C;5
1;127;L;0.5
5;127;2;2
13;127;C;5
16;127;L;0.5
18;127;3;1
34;127;L;1
46;127;2;2
59;127;3;1
65;127;L;0.5
81;127;L;0.5
96;127;1;5
116;127;1;5
125;127;3;1
128;127;3;1
3;128;1;5
18;128;1;5
39;128;2;2
117;128;2;2
127;128;3;1
