Source;Target;Label;Weight
99;45;C;5
100;45;3;1
105;45;12;7
110;45;C;5
116;45;C;5
117;45;C;5
121;45;C;5
123;45;C;5
127;45;2;2
9;46;C;5
13;46;C;5
69;46;C;5
89;46;C;5
107;46;C;5
21;47;2;2
37;47;1;5
38;47;2;2
40;47;3;1
42;47;L;0.5
44;47;C;5
55;47;3;1
73;47;2;2
74;47;1;5
87;47;C;5
124;47;C;5
1;48;1;5
2;48;C;5
10;48;C;5
23;48;C;5
29;48;1;5
55;48;C;5
79;48;C;5
109;48;C;5
2;49;3;1
7;49;C;5
29;49;C;5
37;49;C;5
61;49;2;2
62;49;1;5
74;49;C;5
104;49;2;2
113;49;C;5
121;49;1;5
1;50;C;5
3;50;C;5
20;50;1;5
34;50;C;5
45;50;C;5
56;50;C;5
59;50;C;5
63;50;C;5
65;50;C;5
66;50;C;5
67;50;C;5
68;50;C;5
72;50;C;5
78;50;C;5
82;50;C;5
88;50;C;5
99;50;C;5
110;50;C;5
116;50;C;5
117;50;C;5
121;50;C;5
123;50;C;5
60;52;1;5
88;52;1;5
94;52;2;2
100;52;1;5
113;52;1;5
1;53;3;1
25;53;2;2
30;53;3;1
39;53;C;5
40;53;C;5
59;53;2;2
79;53;1;5
80;53;1;5
84;53;C;5
97;53;L;0.5
111;53;1;5
118;53;1;5
126;53;C;5
31;54;1;5
43;54;C;5
71;54;C;5
85;54;1;5
104;54;C;5
1;55;L;0.5
2;55;C;5
10;55;C;5
23;55;C;5
24;55;2;2
47;55;3;1
48;55;C;5
79;55;C3;6
92;55;1;5
101;55;2;2
109;55;C;5
115;55;2;2
117;55;1;5
1;56;C;5
3;56;C;5
34;56;C;5
45;56;C;5
50;56;C;5
59;56;C;5
63;56;C2;7
65;56;C;5
66;56;C;5
67;56;C;5
68;56;C;5
72;56;C;5
78;56;C;5
81;56;1;5
82;56;C;5
88;56;C;5
99;56;C;5
104;56;1;5
110;56;C;5
116;56;C;5
117;56;C1;10
121;56;C;5
123;56;C;5
4;57;C;5
19;57;2;2
21;57;C3;6
38;57;1;5
42;57;1;5
61;57;C;5
65;57;1;5
85;57;C;5
98;57;C;5
100;57;C;5
102;57;C;5
103;57;C;5
113;57;1;5
127;57;C;5
31;58;C;5
73;58;C;5
75;58;C;5
76;58;C;5
106;58;C;5
122;58;1;5
1;59;C;5
3;59;C;5
28;59;1;5
32;59;1;5
34;59;C;5
45;59;C;5
50;59;C;5
53;59;2;2
56;59;C;5
63;59;C;5
65;59;C;5
66;59;C;5
67;59;C;5
68;59;C;5
72;59;C;5
78;59;C;5
82;59;C;5
88;59;C;5
99;59;C;5
110;59;C;5
113;59;2;2
116;59;C;5
117;59;C;5
121;59;C;5
123;59;C;5
8;60;C;5
19;60;C;5
38;60;1;5
52;60;1;5
73;60;1;5
4;61;C;5
11;61;1;5
21;61;C;5
49;61;2;2
57;61;C;5
81;61;1;5
85;61;C;5
90;61;2;2
94;61;1;5
98;61;C;5
100;61;C;5
102;61;C;5
103;61;C;5
127;61;C;5
2;62;2;2
32;62;C;5
49;62;1;5
80;62;1;5
95;62;3;1
96;62;C;5
108;62;C;5
1;63;CL;5.5
3;63;C;5
10;63;3;1
11;63;L;0.5
24;63;1;5
34;63;C;5
45;63;C;5
50;63;C;5
56;63;C2;7
59;63;C;5
65;63;C;5
66;63;C;5
67;63;C;5
68;63;C;5
70;63;2;2
72;63;C;5
78;63;C;5
81;63;1;5
82;63;C;5
87;63;3;1
88;63;C;5
90;63;1;5
99;63;C;5
110;63;C;5
116;63;C2;7
117;63;C;5
121;63;C;5
123;63;C;5
126;63;3;1
127;63;L;0.5
33;64;1;5
82;64;1;5
91;64;C;5
105;64;C;5
119;64;C;5
1;65;C;5
3;65;C;5
8;65;3;1
11;65;2;2
20;65;2;2
32;65;2;2
33;65;3;1
34;65;C;5
45;65;C;5
50;65;C;5
56;65;C;5
57;65;1;5
59;65;C;5
63;65;C;5
66;65;C;5
67;65;C;5
68;65;C;5
72;65;C;5
78;65;C;5
82;65;C;5
88;65;C;5
90;65;3;1
99;65;C;5
110;65;C;5
116;65;C;5
117;65;C;5
121;65;C;5
123;65;C;5
126;65;3;1
1;66;C;5
3;66;C;5
34;66;C;5
38;66;1;5
45;66;C;5
50;66;C;5
56;66;C;5
59;66;C;5
63;66;C;5
65;66;C;5
67;66;C;5
68;66;C;5
72;66;C;5
78;66;C;5
82;66;C;5
87;66;1;5
88;66;C;5
97;66;1;5
99;66;C;5
110;66;C;5
116;66;C;5
117;66;C;5
121;66;C;5
123;66;C;5
124;66;1;5
1;67;C;5
3;67;C;5
34;67;C;5
45;67;C;5
50;67;C;5
56;67;C;5
59;67;C;5
63;67;C;5
65;67;C;5
66;67;C;5
68;67;C;5
72;67;C;5
78;67;C;5
82;67;C;5
88;67;C;5
99;67;C;5
110;67;C;5
116;67;C;5
117;67;C;5
121;67;C;5
123;67;C;5
1;68;C;5
3;68;C;5
5;68;2;2
23;68;1;5
24;68;3;1
34;68;C;5
43;68;1;5
45;68;C;5
50;68;C;5
56;68;C;5
59;68;C;5
63;68;C;5
65;68;C;5
66;68;C;5
67;68;C;5
72;68;C1;10
78;68;C;5
82;68;C;5
88;68;C;5
89;68;1;5
99;68;C;5
110;68;C;5
116;68;C;5
117;68;C;5
121;68;C;5
123;68;C;5
127;68;3;1
9;69;C;5
13;69;C;5
46;69;C;5
89;69;C;5
97;69;2;2
107;69;C;5
9;70;1;5
17;70;2;2
63;70;2;2
89;70;1;5
107;70;1;5
31;71;3;1
43;71;C;5
54;71;C;5
104;71;C;5
114;71;1;5
119;71;2;2
125;71;2;2
1;72;C;5
3;72;C;5
25;72;2;2
34;72;C;5
35;72;1;5
45;72;C;5
50;72;C;5
56;72;C;5
59;72;C;5
63;72;C;5
65;72;C;5
66;72;C;5
67;72;C;5
68;72;C1;10
78;72;C;5
82;72;C2;7
88;72;C;5
91;72;1;5
97;72;3;1
99;72;C;5
106;72;2;2
110;72;C;5
116;72;C;5
117;72;C;5
121;72;C;5
123;72;C;5
18;73;1;5
31;73;C;5
40;73;1;5
47;73;2;2
58;73;C;5
60;73;1;5
75;73;C;5
76;73;C;5
106;73;C;5
2;74;3;1
3;74;2;2
7;74;C;5
9;74;2;2
24;74;1;5
29;74;C;5
33;74;3;1
37;74;C;5
39;74;1;5
47;74;1;5
49;74;C;5
95;74;3;1
102;74;3;1
109;74;2;2
113;74;C;5
128;74;2;2
31;75;C;5
58;75;C;5
73;75;C;5
76;75;C;5
106;75;C;5
31;76;C;5
58;76;C;5
73;76;C;5
75;76;C;5
106;76;C;5
113;76;1;5
119;76;1;5
79;77;1;5
101;77;1;5
1;78;C;5
3;78;C;5
34;78;C;5
45;78;C;5
50;78;C;5
56;78;C;5
59;78;C;5
63;78;C;5
65;78;C;5
66;78;C;5
67;78;C;5
68;78;C;5
72;78;C;5
82;78;C;5
88;78;C;5
99;78;C;5
110;78;C;5
116;78;C;5
117;78;C;5
119;78;2;2
121;78;C;5
123;78;C;5
2;79;C;5
10;79;C;5
11;79;1;5
23;79;C;5
28;79;2;2
48;79;C;5
53;79;1;5
55;79;C3;6
77;79;1;5
91;79;2;2
109;79;C;5
6;80;C;5
16;80;C;5
31;80;2;2
53;80;1;5
62;80;1;5
93;80;1;5
97;80;C;5
122;80;C;5
7;81;3;1
13;81;L;0.5
28;81;C;5
35;81;C;5
36;81;C;5
38;81;2;2
56;81;1;5
61;81;1;5
63;81;1;5
85;81;3;1
89;81;2;2
90;81;1;5
95;81;2;2
127;81;L;0.5
1;82;C3;6
3;82;C;5
7;82;1;5
29;82;1;5
34;82;C;5
45;82;C;5
50;82;C;5
56;82;C;5
59;82;C;5
63;82;C;5
64;82;1;5
65;82;C;5
66;82;C;5
67;82;C;5
68;82;C;5
72;82;C2;7
78;82;C;5
88;82;C;5
99;82;C;5
106;82;1;5
110;82;C;5
116;82;C;5
117;82;C;5
121;82;C;5
123;82;C;5
5;83;2;2
11;83;1;5
15;83;L;0.5
87;83;1;5
100;83;1;5
122;83;1;5
10;84;2;2
39;84;C;5
40;84;C;5
53;84;C;5
126;84;C;5
4;85;C;5
21;85;C;5
23;85;2;4
36;85;1;5
39;85;1;5
54;85;1;5
57;85;C;5
61;85;C;5
81;85;3;1
98;85;C;5
100;85;C;5
101;85;2;2
102;85;C;5
103;85;C;5
127;85;C;5
94;86;C;5
111;86;C;5
25;87;2;2
44;87;C;5
47;87;C;5
63;87;3;1
66;87;1;5
83;87;1;5
91;87;3;1
104;87;2;2
124;87;C;5
1;88;C;5
3;88;C;5
25;88;1;5
29;88;2;2
34;88;C;5
45;88;C;5
50;88;C;5
52;88;1;5
56;88;C;5
59;88;C;5
63;88;C;5
65;88;C;5
66;88;C;5
67;88;C;5
68;88;C;5
72;88;C;5
78;88;C;5
82;88;C;5
99;88;C;5
110;88;C;5
116;88;C1;10
117;88;C;5
121;88;C;5
123;88;C;5
9;89;C;5
13;89;C;5
46;89;C;5
68;89;1;5
69;89;C;5
70;89;1;5
81;89;2;2
103;89;1;5
107;89;C;5
111;89;1;5
33;90;3;1
61;90;2;2
63;90;1;5
65;90;3;1
81;90;1;5
112;90;1;5
21;91;2;2
31;91;2;2
64;91;C;5
72;91;1;5
79;91;2;2
87;91;3;1
97;91;1;5
101;91;1;5
105;91;C;5
119;91;C;5
1;92;2;2
12;92;1;5
55;92;1;5
113;92;2;2
114;92;1;5
6;93;2;2
8;93;2;2
80;93;1;5
114;93;C;5
10;94;1;5
31;94;1;5
52;94;2;2
61;94;1;5
86;94;C;5
95;94;1;5
111;94;C;5
113;94;3;1
12;95;C;5
15;95;L;0.5
16;95;1;5
17;95;C;5
24;95;1;5
32;95;2;2
62;95;3;1
74;95;3;1
81;95;2;2
94;95;1;5
103;95;1;5
121;95;L;0.5
32;96;C;5
62;96;C;5
108;96;C;5
1;97;L;0.5
3;97;1;5
6;97;C;5
7;97;2;2
16;97;C;5
20;97;3;1
53;97;L;0.5
66;97;1;5
69;97;2;2
72;97;3;1
80;97;C;5
91;97;1;5
98;97;3;1
116;97;2;2
122;97;C;5
4;98;C;5
9;98;2;2
10;98;1;5
21;98;C;5
57;98;C;5
61;98;C;5
85;98;C;5
97;98;3;1
100;98;C;5
102;98;C;5
103;98;C;5
104;98;3;1
127;98;C;5
1;99;C2;7
3;99;C;5
33;99;1;5
34;99;C;5
45;99;C;5
50;99;C;5
56;99;C;5
59;99;C;5
63;99;C;5
65;99;C;5
66;99;C;5
67;99;C;5
68;99;C;5
72;99;C;5
78;99;C;5
82;99;C;5
88;99;C;5
110;99;C;5
116;99;C;5
117;99;C;5
121;99;C;5
123;99;C;5
3;100;1;5
4;100;C;5
21;100;C;5
42;100;2;2
45;100;3;1
52;100;1;5
57;100;C;5
61;100;C;5
83;100;1;5
85;100;C;5
98;100;C;5
102;100;C;5
103;100;C;5
116;100;1;5
127;100;C;5
1;101;L;0.5
6;101;3;1
11;101;C;5
55;101;2;2
77;101;1;5
85;101;2;2
91;101;1;5
4;102;C;5
7;102;2;2
11;102;3;1
15;102;2;2
16;102;2;2
21;102;C;5
57;102;C;5
61;102;C;5
74;102;3;1
85;102;C;5
98;102;C;5
100;102;C;5
103;102;C;5
118;102;1;5
121;102;1;5
127;102;C;5
4;103;C;5
21;103;C;5
43;103;2;2
57;103;C;5
61;103;C;5
85;103;C;5
89;103;1;5
95;103;1;5
98;103;C;5
100;103;C;5
102;103;C;5
106;103;1;5
127;103;C3;6
15;104;1;5
43;104;C;5
49;104;2;2
54;104;C;5
56;104;1;5
71;104;C;5
87;104;2;2
98;104;3;1
127;104;1;5
29;105;1;5
39;105;1;5
45;105;12;7
64;105;C;5
91;105;C;5
109;105;1;5
119;105;C;5
5;106;1;5
21;106;3;1
31;106;C;5
58;106;C;5
72;106;2;2
73;106;C;5
75;106;C;5
76;106;C;5
82;106;1;5
103;106;1;5
9;107;C;5
13;107;C;5
46;107;C;5
69;107;C;5
70;107;1;5
89;107;C;5
32;108;C;5
34;108;1;5
62;108;C;5
96;108;C;5
2;109;C;5
10;109;C;5
15;109;2;2
23;109;C;5
48;109;C;5
55;109;C;5
74;109;2;2
79;109;C;5
105;109;1;5
118;109;1;5
1;110;C;5
3;110;C;5
34;110;C;5
45;110;C;5
50;110;C;5
56;110;C;5
59;110;C;5
63;110;C;5
65;110;C;5
66;110;C;5
67;110;C;5
68;110;C;5
72;110;C;5
78;110;C;5
82;110;C;5
88;110;C;5
99;110;C;5
116;110;C;5
117;110;C;5
121;110;C;5
123;110;C;5
8;111;1;5
17;111;3;1
23;111;L;0.5
30;111;2;2
34;111;2;2
38;111;3;2
41;111;2;2
53;111;1;5
86;111;C;5
89;111;1;5
94;111;C;5
125;111;1;5
5;112;1;5
15;112;1;5
33;112;C2;7
90;112;1;5
2;113;2;2
7;113;C;5
29;113;C;5
30;113;2;2
37;113;C;5
49;113;C;5
52;113;1;5
57;113;1;5
59;113;2;2
74;113;C;5
76;113;1;5
92;113;2;2
94;113;3;1
121;113;3;1
21;114;1;5
42;114;1;5
71;114;1;5
92;114;1;5
93;114;C;5
122;114;2;2
39;115;1;5
55;115;2;2
118;115;1;5
1;116;C;5
3;116;C;5
34;116;C;5
40;116;2;2
45;116;C;5
50;116;C;5
56;116;C;5
59;116;C;5
63;116;C2;7
65;116;C;5
66;116;C;5
67;116;C;5
68;116;C;5
72;116;C;5
78;116;C;5
82;116;C;5
88;116;C1;10
97;116;2;2
99;116;C;5
100;116;1;5
110;116;C;5
117;116;C;5
121;116;C;5
123;116;C;5
1;117;C;5
2;117;2;2
3;117;C;5
28;117;1;5
34;117;C;5
45;117;C;5
50;117;C;5
55;117;1;5
56;117;C1;10
59;117;C;5
63;117;C;5
65;117;C;5
66;117;C;5
67;117;C;5
68;117;C;5
72;117;C;5
78;117;C;5
82;117;C;5
88;117;C;5
99;117;C;5
110;117;C;5
116;117;C;5
121;117;C;5
123;117;C;5
21;118;2;2
53;118;1;5
102;118;1;5
109;118;1;5
115;118;1;5
2;119;3;1
8;119;3;1
11;119;2;2
35;119;1;5
64;119;C;5
71;119;2;2
76;119;1;5
78;119;2;2
91;119;C;5
105;119;C;5
1;121;C;5
3;121;C;5
23;121;2;2
31;121;3;1
34;121;C;5
43;121;2;2
45;121;C;5
49;121;1;5
50;121;C;5
56;121;C;5
59;121;C;5
63;121;C;5
65;121;C;5
66;121;C;5
67;121;C;5
68;121;C;5
72;121;C;5
78;121;C;5
82;121;C;5
88;121;C;5
95;121;L;0.5
99;121;C;5
102;121;1;5
110;121;C;5
113;121;3;1
116;121;C;5
117;121;C;5
123;121;C;5
6;122;C;5
15;122;3;1
16;122;C;5
58;122;1;5
80;122;C;5
83;122;1;5
97;122;C;5
114;122;2;2
126;122;2;2
1;123;C;5
3;123;C;5
34;123;C;5
45;123;C;5
50;123;C;5
56;123;C;5
59;123;C;5
63;123;C;5
65;123;C;5
66;123;C;5
67;123;C;5
68;123;C;5
72;123;C;5
78;123;C;5
82;123;C;5
88;123;C;5
99;123;C;5
110;123;C;5
116;123;C;5
117;123;C;5
121;123;C;5
17;124;1;5
29;124;2;2
44;124;C;5
47;124;C;5
66;124;1;5
87;124;C;5
32;125;1;5
41;125;C;5
42;125;1;5
71;125;2;2
111;125;1;5
13;126;2;2
32;126;1;5
39;126;C;5
40;126;C;5
43;126;1;5
53;126;C;5
63;126;3;1
65;126;3;1
84;126;C;5
122;126;2;2
128;126;1;5
4;127;C;5
6;127;2;2
21;127;C;5
31;127;L;0.5
36;127;1;5
42;127;1;5
45;127;2;2
57;127;C;5
61;127;C;5
63;127;L;0.5
68;127;3;1
81;127;L;0.5
85;127;C;5
98;127;C;5
100;127;C;5
102;127;C;5
103;127;C3;6
104;127;1;5
19;128;1;5
38;128;2;2
74;128;2;2
126;128;1;5
