Source;Target;Label;Weight
105;55;C3;6
107;55;C;5
111;55;C;5
117;55;C;5
123;55;2;2
4;57;C;5
7;57;C;5
10;57;C;5
21;57;C;5
42;57;3;1
46;57;C;5
50;57;1;5
84;57;1;5
86;57;2;2
87;57;2;2
89;57;2;2
90;57;C;5
95;57;3L;1.5
118;57;1;5
121;57;C;5
123;57;C;5
124;57;3;1
1;58;1;5
9;58;C;5
15;58;1;5
20;58;1;5
50;58;C;5
59;58;C;5
105;58;2;2
116;58;C;5
9;59;C;5
28;59;2;2
32;59;1;5
50;59;C1;10
58;59;C;5
81;59;1;5
116;59;C;5
2;60;C;5
8;60;C;5
27;60;C;5
36;60;C;5
61;60;C;5
119;60;1;5
2;61;C;5
8;61;C;5
27;61;C;5
36;61;C;5
60;61;C;5
1;62;C;5
12;62;C;5
14;62;1;5
33;62;2;2
73;62;C;5
92;62;1;5
100;62;C;5
1;63;L;0.5
35;63;3;1
36;63;3;1
44;63;2;2
69;63;C;5
11;64;C;5
30;64;1;5
37;64;C;5
42;64;C;5
79;64;C;5
83;64;C;5
103;64;C;5
104;64;C;5
106;64;C;5
112;64;C;5
113;64;C;5
119;64;C;5
37;65;1;5
45;65;C;5
86;65;C;5
95;65;C;5
9;67;1;5
33;67;1;5
73;67;1;5
76;67;C;5
97;67;C;5
101;67;C;5
32;68;C;5
55;68;2;2
69;68;2;2
71;68;C;5
82;68;1;5
85;68;1;5
89;68;C;5
32;69;1;5
34;69;1;5
63;69;C;5
68;69;2;2
104;69;3;1
125;69;1;5
32;71;C;5
68;71;C;5
89;71;C;5
107;71;2;2
117;71;2;2
15;72;1;5
23;72;C;5
25;72;C;5
44;72;C;5
51;72;C;5
79;72;2;2
100;72;1;5
119;72;2;2
122;72;C;5
125;72;C;5
1;73;C;5
8;73;1;5
9;73;2;2
12;73;C;5
32;73;2;2
62;73;C;5
67;73;1;5
97;73;3;1
100;73;C;5
1;75;1;5
22;75;C;5
39;75;1;5
109;75;C;5
67;76;C;5
97;76;C2;7
101;76;C;5
15;78;2;2
104;78;1;5
109;78;1;5
127;78;1;5
1;79;L;0.5
11;79;C;5
37;79;C;5
40;79;3;1
42;79;C;5
64;79;C;5
72;79;2;2
83;79;C;5
97;79;L;0.5
103;79;C;5
104;79;C;5
106;79;C;5
112;79;C2;7
113;79;C;5
118;79;1;5
119;79;C;5
30;80;C;5
31;80;2;2
33;80;2;2
46;80;1;5
99;80;1;5
16;81;C;5
31;81;L;0.5
33;81;L;0.5
40;81;2;2
55;81;C;5
59;81;1;5
98;81;C;5
99;81;C;5
103;81;3;1
105;81;C;5
106;81;3;1
107;81;C;5
111;81;C;5
117;81;C;5
1;82;2;2
23;82;3;1
68;82;1;5
106;82;1;5
119;82;2;2
11;83;C;5
37;83;C;5
42;83;C;5
64;83;C;5
79;83;C;5
103;83;C1;10
104;83;C;5
106;83;C;5
112;83;C;5
113;83;C;5
119;83;C;5
121;83;1;5
55;84;1;5
57;84;1;5
89;84;1;5
68;85;1;5
92;85;C;5
112;85;1;5
45;86;C;5
51;86;1;5
57;86;2;2
65;86;C;5
95;86;C;5
3;87;1;5
11;87;2;2
17;87;C;5
43;87;1;5
57;87;2;2
91;87;C;5
120;87;1;5
23;89;1;5
32;89;C;5
57;89;2;2
68;89;C;5
71;89;C;5
84;89;1;5
92;89;1;5
98;89;2;2
127;89;3;1
4;90;C;5
7;90;C;5
10;90;C;5
21;90;C;5
46;90;C;5
57;90;C;5
121;90;C;5
123;90;C;5
17;91;C;5
35;91;2;2
42;91;2;2
87;91;C;5
98;91;1;5
101;91;1;5
122;91;3;1
125;91;1;5
19;92;1;5
51;92;2;2
62;92;1;5
85;92;C;5
89;92;1;5
17;93;1;5
95;93;1;5
111;93;1;5
1;95;L;1
34;95;23;3
45;95;C;5
46;95;2;2
57;95;3L;1.5
65;95;C;5
86;95;C;5
93;95;1;5
97;95;L;0.5
8;96;1;5
40;96;1;5
124;96;1;5
4;97;1;5
17;97;L;0.5
28;97;3;1
38;97;2;2
67;97;C;5
73;97;3;1
76;97;C2;7
79;97;L;0.5
95;97;L;0.5
101;97;C;5
117;97;3;1
16;98;C;5
23;98;2;2
47;98;3;1
55;98;C;5
81;98;C;5
89;98;2;2
91;98;1;5
99;98;C;5
105;98;C;5
107;98;C;5
109;98;2;2
111;98;C;5
117;98;C;5
16;99;C;5
55;99;C;5
80;99;1;5
81;99;C;5
98;99;C;5
102;99;2;2
105;99;C;5
107;99;C;5
111;99;C3;6
117;99;C;5
1;100;C;5
12;100;C;5
47;100;1;5
62;100;C;5
72;100;1;5
73;100;C;5
121;100;1;5
28;101;3;1
40;101;2;2
67;101;C;5
76;101;C;5
91;101;1;5
97;101;C;5
119;101;2;2
10;102;1;5
39;102;2;2
99;102;2;2
2;103;2;2
11;103;C;5
31;103;2;2
37;103;C;5
42;103;C;5
64;103;C;5
79;103;C;5
81;103;3;1
83;103;C1;10
104;103;C;5
106;103;C;5
112;103;C;5
113;103;C;5
119;103;C;5
122;103;1;5
11;104;C;5
37;104;C;5
42;104;C;5
51;104;1;5
64;104;C;5
69;104;3;1
78;104;1;5
79;104;C;5
83;104;C;5
103;104;C;5
106;104;C;5
112;104;C;5
113;104;C;5
119;104;C;5
125;104;2;2
14;105;2;2
16;105;C1;10
26;105;3;1
55;105;C3;6
58;105;2;2
81;105;C;5
98;105;C;5
99;105;C;5
107;105;C;5
111;105;C;5
117;105;C;5
127;105;L;0.5
11;106;C;5
35;106;1;5
37;106;C;5
42;106;C;5
64;106;C;5
79;106;C;5
81;106;3;1
82;106;1;5
83;106;C;5
103;106;C;5
104;106;C;5
112;106;C;5
113;106;C;5
117;106;2;2
119;106;C;5
122;106;2;2
16;107;C;5
22;107;1;5
55;107;C;5
71;107;2;2
81;107;C;5
98;107;C;5
99;107;C;5
105;107;C;5
111;107;C;5
113;107;2;2
117;107;C;5
119;107;3;1
22;109;C;5
33;109;3;1
44;109;1;5
75;109;C;5
78;109;1;5
98;109;2;2
123;109;1;5
11;111;2;2
16;111;C1;10
38;111;2;2
50;111;2;2
55;111;C;5
81;111;C;5
93;111;1;5
98;111;C;5
99;111;C3;6
105;111;C;5
107;111;C;5
117;111;C;5
11;112;C;5
31;112;1;5
37;112;C;5
42;112;C;5
64;112;C;5
79;112;C2;7
83;112;C;5
85;112;1;5
103;112;C;5
104;112;C;5
106;112;C;5
113;112;C;5
119;112;C;5
11;113;C;5
14;113;3;1
25;113;1;5
28;113;1;5
37;113;C;5
39;113;3;1
42;113;C;5
64;113;C;5
79;113;C;5
83;113;C;5
103;113;C;5
104;113;C;5
106;113;C;5
107;113;2;2
112;113;C;5
119;113;C;5
32;114;1;5
38;114;1;5
47;114;C;5
120;114;C;5
2;116;1;5
9;116;C;5
50;116;C;5
58;116;C;5
59;116;C;5
16;117;C;5
55;117;C;5
71;117;2;2
81;117;C;5
97;117;3;1
98;117;C;5
99;117;C;5
105;117;C;5
106;117;2;2
107;117;C;5
111;117;C;5
28;118;C;5
57;118;1;5
79;118;1;5
128;118;1;5
11;119;C;5
20;119;1;5
37;119;C;5
39;119;1;5
42;119;C;5
60;119;1;5
64;119;C;5
72;119;2;2
79;119;C;5
82;119;2;2
83;119;C;5
101;119;2;2
103;119;C;5
104;119;C;5
106;119;C;5
107;119;3;1
112;119;C;5
113;119;C;5
36;120;1;5
47;120;C;5
87;120;1;5
114;120;C;5
4;121;C;5
7;121;C3;6
10;121;C2;7
21;121;C;5
26;121;1;5
46;121;C;5
57;121;C;5
83;121;1;5
90;121;C;5
100;121;1;5
123;121;C;5
127;121;2;2
23;122;C;5
25;122;C;5
44;122;C;5
49;122;1;5
51;122;C;5
72;122;C;5
91;122;3;1
103;122;1;5
106;122;2;2
125;122;C;5
4;123;C;5
7;123;C;5
10;123;C;5
21;123;C;5
46;123;C;5
55;123;2;2
57;123;C;5
90;123;C;5
109;123;1;5
121;123;C;5
57;124;3;1
96;124;1;5
1;125;3;1
23;125;C;5
25;125;C;5
44;125;C;5
51;125;C;5
69;125;1;5
72;125;C;5
91;125;1;5
104;125;2;2
122;125;C;5
11;127;23;3
17;127;L;0.5
32;127;2;2
33;127;CL;5.5
46;127;1;5
78;127;1;5
89;127;3;1
105;127;L;0.5
121;127;2;2
128;127;3;1
43;128;2;2
118;128;1;5
127;128;3;1
