Source;Target;Label;Weight
17;26;C;5
33;26;C;5
62;26;C;5
70;26;C;5
6;27;C;5
15;27;13;6
52;27;C;5
86;27;C;5
89;27;C;5
103;27;1;5
23;28;C;5
53;28;C;5
1;29;C;5
19;29;C;5
30;29;C;5
39;29;1;5
42;29;C;5
55;29;C;5
77;29;C;5
81;29;1;5
82;29;C;5
86;29;1;5
96;29;C;5
109;29;C;5
113;29;C;5
1;30;C;5
19;30;C;5
29;30;C;5
40;30;2;2
42;30;C;5
48;30;1;5
55;30;C;5
77;30;C;5
82;30;C;5
96;30;C;5
109;30;C;5
113;30;C;5
13;31;C;5
17;31;3;1
47;31;C;5
49;31;C;5
54;31;C;5
61;31;C;5
72;31;C;5
109;31;1;5
118;31;1;5
18;32;C;5
47;32;3;1
57;32;C2;7
59;32;1;5
81;32;1;5
88;32;C;5
91;32;C;5
93;32;C;5
98;32;2;2
117;32;1;5
10;33;3;1
17;33;C;5
24;33;3;1
26;33;C;5
44;33;1;5
62;33;C;5
70;33;C;5
74;33;3;1
79;33;2;2
96;33;2;2
99;33;12;7
1;36;3;1
9;36;1;5
46;36;2;2
58;36;2;2
66;36;C;5
67;36;C;5
69;36;C;5
94;36;1;5
121;36;3;1
14;38;C;5
48;38;C;5
79;38;2;2
111;38;2;2
118;38;1;5
5;39;C;5
10;39;C;5
18;39;2;2
29;39;1;5
48;39;1;5
64;39;C;5
78;39;1;5
93;39;2;2
121;39;2;2
125;39;C;5
7;40;3;1
30;40;2;2
46;40;C;5
22;41;C;5
47;41;3;1
56;41;C;5
64;41;3;1
90;41;1;5
95;41;C;5
96;41;2;2
103;41;C;5
105;41;2;2
120;41;C1;10
128;41;1;5
1;42;C;5
17;42;2;2
19;42;C;5
23;42;1;5
29;42;C;5
30;42;C;5
55;42;C;5
77;42;C;5
82;42;C;5
83;42;1;5
89;42;2;2
95;42;3;1
96;42;C;5
109;42;C;5
113;42;C;5
4;44;C;5
12;44;C;5
33;44;1;5
70;44;1;5
81;44;C;5
86;44;1;5
105;44;C;5
112;44;C;5
58;45;C;5
61;45;1;5
74;45;C;5
79;45;C;5
83;45;1;5
127;45;1;5
128;45;1;5
36;46;2;2
40;46;C;5
97;46;1;5
9;47;3;1
13;47;C;5
31;47;C;5
32;47;3;1
41;47;3;1
49;47;C;5
54;47;C;5
56;47;2;2
61;47;C;5
72;47;C;5
88;47;1;5
94;47;2;2
111;47;1;5
14;48;C;5
30;48;1;5
38;48;C;5
39;48;1;5
77;48;1;5
81;48;2;2
13;49;C;5
19;49;3;1
25;49;2;2
31;49;C;5
47;49;C;5
54;49;C;5
61;49;C1;10
72;49;C;5
77;49;3;1
96;49;1;5
106;49;23;3
119;49;1;5
122;49;2;2
2;50;C;5
9;50;C;5
21;50;C;5
53;50;1;5
92;50;C;5
115;50;C;5
117;50;C;5
1;52;2;4
6;52;C;5
17;52;1;5
24;52;2;2
27;52;C;5
56;52;1;5
86;52;C;5
89;52;C;5
3;53;1;5
23;53;C;5
28;53;C;5
50;53;1;5
107;53;1;5
122;53;2;2
13;54;C;5
31;54;C;5
47;54;C;5
49;54;C;5
61;54;C;5
72;54;C;5
97;54;3;1
101;54;1;5
127;54;1;5
1;55;C;5
11;55;1;5
19;55;C;5
29;55;C;5
30;55;C;5
42;55;C;5
61;55;2;2
64;55;3;1
77;55;C;5
82;55;C;5
96;55;C;5
106;55;3;1
109;55;C;5
113;55;C;5
13;56;1;5
18;56;3;1
22;56;C;5
41;56;C;5
47;56;2;2
52;56;1;5
77;56;2;2
93;56;2;2
95;56;C;5
103;56;C;5
120;56;C;5
127;56;1;5
18;57;C;5
23;57;1;5
32;57;C2;7
88;57;C;5
89;57;3;1
91;57;C;5
93;57;C;5
120;57;3;1
127;57;2;2
36;58;2;2
45;58;C;5
69;58;1;5
74;58;C;5
79;58;C;5
82;58;1;5
12;59;2;2
19;59;2;2
32;59;1;5
81;59;3;1
13;61;C;5
19;61;2;2
31;61;C;5
45;61;1;5
47;61;C;5
49;61;C1;10
54;61;C;5
55;61;2;2
72;61;C;5
128;61;1;5
17;62;C;5
26;62;C;5
33;62;C;5
70;62;C;5
5;64;C;5
10;64;C;5
24;64;2;2
39;64;C;5
41;64;3;1
55;64;3;1
66;64;1;5
70;64;2;2
88;64;1;5
114;64;2;2
121;64;2;2
125;64;C;5
3;65;C2;7
7;65;1;5
9;65;3;1
15;65;C3;6
19;65;1;5
69;65;3;1
105;65;2;2
121;65;C;5
128;65;1;5
12;66;1;5
14;66;1;5
19;66;1;5
36;66;C;5
64;66;1;5
67;66;C;5
69;66;C;5
95;66;2;2
1;67;3;1
13;67;2;2
36;67;C;5
66;67;C;5
69;67;C;5
73;67;1;5
98;67;1;5
78;68;C;5
119;68;C;5
36;69;C;5
58;69;1;5
65;69;3;1
66;69;C;5
67;69;C;5
74;69;2;2
17;70;C;5
26;70;C;5
33;70;C;5
44;70;1;5
62;70;C;5
64;70;2;2
73;70;2;2
91;70;1;5
120;70;2;2
123;70;1;5
6;71;1;5
7;71;C;5
20;71;1;5
87;71;C;5
105;71;1;5
107;71;C;5
120;71;2;2
122;71;C;5
125;71;1;5
6;72;1;5
13;72;C;5
31;72;C;5
47;72;C;5
49;72;C;5
54;72;C;5
61;72;C;5
113;72;2;2
121;72;1;5
24;73;3;1
67;73;1;5
70;73;2;2
87;73;2;2
89;73;1;5
113;73;3;1
1;74;3;1
16;74;1;5
33;74;3;1
45;74;C;5
58;74;C;5
69;74;2;2
79;74;C;5
85;74;1;5
91;74;2;2
128;74;2;2
1;77;C;5
19;77;C;5
29;77;C;5
30;77;C;5
42;77;C;5
48;77;1;5
49;77;3;1
55;77;C;5
56;77;2;2
82;77;C;5
90;77;1;5
96;77;C;5
109;77;C;5
113;77;C;5
119;77;2;2
4;78;1;5
39;78;1;5
68;78;C;5
87;78;1;5
103;78;1;5
111;78;3;1
119;78;C;5
33;79;2;2
38;79;2;2
45;79;C;5
58;79;C;5
74;79;C;5
81;79;1;5
99;79;1;5
113;79;1;5
4;81;C;5
12;81;C;5
17;81;3;1
25;81;3;1
29;81;1;5
32;81;1;5
44;81;C;5
48;81;2;2
59;81;3;1
79;81;1;5
98;81;2;2
105;81;C;5
112;81;C1;10
120;81;3;1
1;82;C;5
19;82;C;5
29;82;C;5
30;82;C;5
42;82;C;5
55;82;C;5
58;82;1;5
77;82;C;5
89;82;1;5
96;82;C;5
106;82;1;5
109;82;C;5
113;82;C2;7
1;83;2;2
18;83;2;2
25;83;1;5
42;83;1;5
45;83;1;5
98;83;C;5
114;83;C;5
74;85;1;5
106;85;2;2
107;85;1;5
6;86;C;5
9;86;2;2
27;86;C;5
29;86;1;5
44;86;1;5
52;86;C;5
89;86;C;5
95;86;1;5
108;86;1;5
113;86;2;2
2;87;1;5
7;87;C;5
18;87;3;1
71;87;C;5
73;87;2;2
78;87;1;5
107;87;C;5
119;87;1;5
122;87;C;5
1;88;1;5
18;88;C;5
23;88;2;2
32;88;C;5
47;88;1;5
57;88;C;5
64;88;1;5
91;88;C;5
93;88;C;5
6;89;C;5
12;89;2;2
27;89;C;5
42;89;2;2
52;89;C;5
57;89;3;1
73;89;1;5
82;89;1;5
86;89;C;5
115;89;2;2
126;89;2;2
127;89;3;2
41;90;1;5
77;90;1;5
116;90;C;5
18;91;C;5
32;91;C;5
57;91;C;5
70;91;1;5
74;91;2;2
88;91;C;5
93;91;C;5
111;91;3;1
122;91;1;5
126;91;2;2
2;92;C;5
9;92;C;5
21;92;C;5
50;92;C;5
115;92;C;5
117;92;C;5
18;93;C3;6
32;93;C;5
39;93;2;2
56;93;2;2
57;93;C;5
88;93;C;5
91;93;C;5
113;93;1;5
36;94;1;5
47;94;2;2
96;94;3;1
114;94;2;2
17;95;3;1
22;95;C;5
25;95;2;2
41;95;C;5
42;95;3;1
56;95;C;5
66;95;2;2
86;95;1;5
103;95;C;5
120;95;C;5
126;95;1;5
1;96;C;5
19;96;C;5
29;96;C;5
30;96;C;5
33;96;2;2
41;96;2;2
42;96;C;5
49;96;1;5
55;96;C;5
77;96;C;5
82;96;C;5
94;96;3;1
109;96;C;5
112;96;1;5
113;96;C;5
12;97;1;5
19;97;3;1
46;97;1;5
54;97;3;1
103;97;3;1
123;97;1;5
23;98;1;5
32;98;2;2
67;98;1;5
81;98;2;2
83;98;C;5
109;98;1;5
114;98;C;5
6;99;1;5
33;99;12;7
79;99;1;5
127;99;C;5
1;101;1;5
54;101;1;5
113;101;1;5
2;103;2;2
11;103;1;5
22;103;C;5
27;103;1;5
41;103;C;5
56;103;C;5
78;103;1;5
95;103;C;5
97;103;3;1
120;103;C;5
1;105;2;2
4;105;C;5
5;105;1;5
12;105;C;5
41;105;2;2
44;105;C;5
65;105;2;2
71;105;1;5
81;105;C;5
112;105;C;5
10;106;1;5
49;106;23;3
55;106;3;1
82;106;1;5
85;106;2;2
107;106;2;2
7;107;C;5
9;107;1;5
53;107;1;5
71;107;C;5
85;107;1;5
87;107;C;5
106;107;2;2
122;107;C;5
18;108;1;5
86;108;1;5
1;109;C;5
15;109;3;1
19;109;C;5
29;109;C;5
30;109;C;5
31;109;1;5
42;109;C;5
55;109;C;5
77;109;C;5
82;109;C;5
96;109;C;5
98;109;1;5
113;109;C;5
119;109;2;2
122;109;1;5
7;110;1;5
15;110;2;2
126;110;C;5
24;111;1;5
38;111;2;2
47;111;1;5
78;111;3;1
91;111;3;1
121;111;2;2
124;111;2;2
4;112;C;5
12;112;C;5
24;112;1;5
44;112;C;5
81;112;C1;10
96;112;1;5
105;112;C;5
120;112;1;5
1;113;C;5
19;113;C;5
24;113;3;1
29;113;C;5
30;113;C;5
42;113;C;5
55;113;C;5
72;113;2;2
73;113;3;1
77;113;C;5
79;113;1;5
82;113;C2;7
86;113;2;2
93;113;1;5
96;113;C;5
101;113;1;5
109;113;C;5
1;114;3;1
13;114;1;5
16;114;1;5
20;114;2;2
64;114;2;2
83;114;C;5
94;114;2;2
98;114;C;5
2;115;C;5
9;115;C;5
21;115;C1;10
50;115;C;5
89;115;2;2
92;115;C;5
117;115;C;5
121;115;1;5
90;116;C;5
2;117;C;5
3;117;1;5
9;117;C;5
21;117;C;5
32;117;1;5
50;117;C;5
92;117;C;5
115;117;C;5
24;118;2;2
31;118;1;5
38;118;1;5
49;119;1;5
68;119;C;5
77;119;2;2
78;119;C;5
87;119;1;5
109;119;2;2
22;120;C;5
41;120;C1;10
56;120;C;5
57;120;3;1
70;120;2;2
71;120;2;2
81;120;3;1
95;120;C;5
103;120;C;5
112;120;1;5
121;120;3;1
126;120;2;2
3;121;C;5
15;121;C;5
23;121;2;2
36;121;3;1
39;121;2;2
64;121;2;2
65;121;C;5
72;121;1;5
111;121;2;2
115;121;1;5
120;121;3;1
125;121;1;5
7;122;C;5
18;122;2;2
49;122;2;2
53;122;2;2
71;122;C;5
87;122;C;5
91;122;1;5
107;122;C;5
109;122;1;5
20;123;C;5
70;123;1;5
97;123;1;5
10;124;1;5
18;124;1;5
111;124;2;2
5;125;C;5
10;125;C;5
11;125;2;2
39;125;C;5
64;125;C;5
71;125;1;5
121;125;1;5
4;126;1;5
10;126;1;5
89;126;2;2
91;126;2;2
95;126;1;5
110;126;C;5
120;126;2;2
13;127;2;2
45;127;1;5
54;127;1;5
56;127;1;5
57;127;2;2
89;127;3;2
99;127;C;5
41;128;1;5
45;128;1;5
61;128;1;5
65;128;1;5
74;128;2;2
