Source;Target;Label;Weight
43;56;C;5
44;56;2;2
65;56;C;5
69;56;1;5
75;56;C;5
77;56;C;5
90;56;1;5
92;56;C;5
97;56;3;1
100;56;C;5
103;56;C;5
107;56;C;5
109;56;C;5
114;56;3;1
4;57;2;2
12;57;C;5
23;57;1;5
31;57;3;1
35;57;1;5
47;57;L;0.5
67;57;1;5
81;57;3;1
82;57;3;1
83;57;2;2
90;57;C;5
102;57;2;2
103;57;1;5
125;57;C;5
126;57;2;2
1;58;L;0.5
8;58;C;5
24;58;C1;10
27;58;C;5
35;58;3;1
93;58;1;5
116;58;2;2
119;58;1;5
125;58;3;1
1;59;C;5
18;59;C;5
25;59;C;5
34;59;C;5
42;59;C;5
44;59;1;5
45;59;C;5
63;59;2;2
67;59;1;5
69;59;C;5
70;59;C;5
84;59;C;5
87;59;2;2
88;59;C;5
91;59;C;5
98;59;C;5
102;59;C;5
113;59;C;5
121;59;C;5
122;59;1;5
22;60;1;5
39;60;C;5
62;60;C;5
63;60;C;5
68;60;1;5
80;60;C;5
83;60;1;5
89;60;C;5
101;60;C;5
104;60;C;5
109;60;2;2
111;60;C;5
113;60;1;5
22;61;C;5
31;61;1;5
40;61;C;5
68;61;C;5
71;61;1;5
72;61;1;5
76;61;1;5
78;61;C;5
103;61;2;2
106;61;C;5
112;61;C;5
118;61;C;5
120;61;C;5
33;62;1;5
39;62;C;5
60;62;C;5
63;62;C;5
74;62;2;2
80;62;C;5
81;62;12;7
89;62;C;5
99;62;1;5
101;62;C;5
104;62;C;5
109;62;3;1
111;62;C;5
119;62;1;5
8;63;3;1
11;63;2;2
39;63;C;5
59;63;2;2
60;63;C;5
62;63;C;5
72;63;3;1
73;63;3;1
75;63;1;5
76;63;1;5
80;63;C;5
89;63;C;5
92;63;2;2
101;63;C;5
104;63;C;5
111;63;C;5
113;63;3;1
19;65;1;5
22;65;2;2
26;65;2;2
43;65;C;5
56;65;C;5
67;65;1;5
72;65;1;5
75;65;C;5
77;65;C;5
81;65;3;1
92;65;C;5
95;65;3;2
100;65;C1;10
103;65;C;5
107;65;C;5
109;65;C;5
11;66;C;5
17;66;2;2
24;66;1;5
32;66;C;5
85;66;C;5
87;66;1;5
104;66;1;5
119;66;2;2
53;67;C;5
57;67;1;5
59;67;1;5
65;67;1;5
72;67;C;5
110;67;C;5
118;67;1;5
125;67;2;2
128;67;C;5
22;68;C;5
40;68;C;5
60;68;1;5
61;68;C;5
78;68;C;5
106;68;C;5
112;68;C;5
118;68;C;5
120;68;C;5
1;69;C;5
18;69;C;5
25;69;C;5
34;69;C;5
40;69;1;5
42;69;C;5
45;69;C2;7
46;69;2;2
56;69;1;5
59;69;C;5
70;69;C3;6
84;69;C;5
88;69;C;5
91;69;C;5
96;69;3;1
98;69;C1;10
99;69;1;5
102;69;C;5
113;69;C;5
121;69;C;5
1;70;C;5
8;70;1;5
18;70;C;5
25;70;C;5
31;70;L;0.5
34;70;C;5
40;70;23;3
42;70;C1;10
45;70;C;5
59;70;C;5
69;70;C3;6
84;70;C;5
88;70;C;5
91;70;C;5
98;70;C;5
102;70;C2;7
109;70;1;5
111;70;2;2
113;70;C;5
121;70;C;5
2;71;1;5
33;71;2;2
34;71;1;5
61;71;1;5
5;72;2;2
31;72;3;1
53;72;C;5
61;72;1;5
63;72;3;1
65;72;1;5
67;72;C;5
80;72;2;2
100;72;3;1
102;72;1;5
108;72;1;5
110;72;C;5
122;72;2;2
128;72;C;5
12;73;1;5
30;73;2;2
36;73;C;5
63;73;3;1
79;73;1;5
119;73;C;5
126;73;C;5
25;74;1;5
35;74;2;2
41;74;1;5
62;74;2;2
114;74;1;5
23;75;1;5
43;75;C;5
56;75;C;5
63;75;1;5
65;75;C;5
77;75;C;5
92;75;C;5
100;75;C;5
103;75;C;5
107;75;C;5
109;75;C;5
1;76;2;2
23;76;1;5
35;76;2;2
61;76;1;5
63;76;1;5
94;76;1;5
4;77;1;5
33;77;1;5
43;77;C;5
56;77;C;5
65;77;C;5
75;77;C;5
87;77;3;1
92;77;C;5
93;77;1;5
100;77;C;5
103;77;C;5
107;77;C;5
109;77;C;5
22;78;C;5
40;78;C;5
61;78;C;5
68;78;C;5
106;78;C;5
112;78;C;5
118;78;C;5
120;78;C;5
1;79;L;0.5
17;79;C;5
46;79;2;2
50;79;C;5
73;79;1;5
82;79;L;0.5
89;79;1;5
95;79;3L;1.5
103;79;3;1
109;79;1;5
113;79;3;1
123;79;1;5
33;80;1;5
39;80;C;5
60;80;C;5
62;80;C;5
63;80;C;5
72;80;2;2
89;80;C;5
100;80;1;5
101;80;C1;10
104;80;C;5
111;80;C;5
1;81;3L;1.5
16;81;2;2
28;81;2;2
29;81;C;5
42;81;1;5
57;81;3;1
62;81;12;7
65;81;3;1
89;81;3;1
93;81;2;2
96;81;1;5
108;81;C;5
128;81;L;0.5
1;82;1;5
8;82;1;5
28;82;C;5
57;82;3;1
79;82;L;0.5
93;82;C;5
102;82;1;5
114;82;2;2
8;83;2;2
36;83;1;5
40;83;1;5
57;83;2;2
60;83;1;5
1;84;C;5
18;84;C;5
25;84;C;5
34;84;C;5
42;84;C;5
45;84;C1;10
59;84;C;5
69;84;C;5
70;84;C;5
88;84;C;5
91;84;C;5
98;84;C;5
102;84;C;5
113;84;C;5
121;84;C;5
11;85;C;5
32;85;C;5
66;85;C;5
5;86;C;5
90;86;1;5
92;86;1;5
94;86;C;5
119;86;3;1
126;86;2;2
1;87;3;1
15;87;12;7
21;87;C;5
28;87;1;5
55;87;1;5
59;87;2;2
66;87;1;5
77;87;3;1
105;87;3;1
119;87;L;0.5
122;87;C;5
124;87;C;5
1;88;C;5
18;88;C;5
25;88;C;5
34;88;C;5
42;88;C;5
45;88;C;5
59;88;C;5
69;88;C;5
70;88;C;5
84;88;C;5
91;88;C;5
98;88;C;5
102;88;C;5
113;88;C;5
121;88;C;5
19;89;1;5
39;89;C;5
41;89;2;2
42;89;1;5
60;89;C;5
62;89;C;5
63;89;C;5
79;89;1;5
80;89;C;5
81;89;3;1
101;89;C;5
103;89;3;1
104;89;C;5
111;89;C;5
116;89;1;5
12;90;C;5
20;90;1;5
23;90;1;5
35;90;3;1
56;90;1;5
57;90;C;5
86;90;1;5
125;90;C;5
1;91;C;5
18;91;C;5
25;91;C;5
34;91;C;5
42;91;C;5
45;91;C;5
47;91;1;5
59;91;C;5
69;91;C;5
70;91;C;5
84;91;C;5
88;91;C;5
98;91;C;5
102;91;C;5
113;91;C;5
121;91;C;5
26;92;1;5
43;92;C;5
56;92;C;5
63;92;2;2
65;92;C;5
75;92;C;5
77;92;C;5
86;92;1;5
100;92;C;5
103;92;C;5
107;92;C;5
108;92;2;2
109;92;C;5
116;92;1;5
121;92;3;1
28;93;C;5
58;93;1;5
77;93;1;5
81;93;2;2
82;93;C;5
121;93;1;5
5;94;C;5
25;94;1;5
76;94;1;5
86;94;C;5
95;94;2;2
115;94;1;5
125;94;3;1
128;94;2;2
2;95;2;2
24;95;2;2
33;95;L;0.5
44;95;C;5
49;95;C;5
65;95;3;2
79;95;3L;1.5
94;95;2;2
97;95;2;2
100;95;1;5
121;95;1;5
123;95;C;5
26;96;2;2
69;96;3;1
81;96;1;5
20;97;C;5
31;97;1;5
56;97;3;1
95;97;2;2
101;97;1;5
1;98;CL;5.5
2;98;3;1
15;98;2;2
17;98;3;1
18;98;C;5
25;98;C2;7
34;98;C;5
36;98;3;1
37;98;1;5
42;98;C1;10
45;98;C2;7
59;98;C;5
69;98;C1;10
70;98;C;5
84;98;C;5
88;98;C;5
91;98;C;5
102;98;C;5
113;98;CL;5.5
121;98;C;5
13;99;C;5
16;99;1;5
24;99;1;5
41;99;C;5
52;99;C;5
62;99;1;5
69;99;1;5
127;99;C;5
10;100;2;2
34;100;2;2
43;100;C;5
49;100;1;5
56;100;C;5
65;100;C1;10
72;100;3;1
75;100;C;5
77;100;C;5
80;100;1;5
92;100;C;5
95;100;1;5
103;100;C;5
107;100;C;5
109;100;C;5
16;101;2;2
39;101;C;5
47;101;2;2
49;101;1;5
60;101;C;5
62;101;C;5
63;101;C;5
80;101;C1;10
89;101;C;5
97;101;1;5
104;101;C;5
111;101;C;5
116;101;2;2
125;101;2;2
1;102;C3;6
17;102;3;1
18;102;C;5
25;102;C;5
34;102;C;5
42;102;C;5
45;102;C;5
57;102;2;2
59;102;C;5
69;102;C;5
70;102;C2;7
72;102;1;5
82;102;1;5
84;102;C;5
88;102;C;5
91;102;C;5
98;102;C;5
113;102;C;5
119;102;2;2
121;102;C;5
128;102;3;1
2;103;2;2
29;103;1;5
34;103;2;2
37;103;1;5
43;103;C;5
56;103;C;5
57;103;1;5
61;103;2;2
65;103;C;5
75;103;C;5
77;103;C;5
79;103;3;1
89;103;3;1
92;103;C;5
100;103;C;5
107;103;C;5
109;103;C;5
118;103;1;5
16;104;2;2
19;104;1;5
34;104;1;5
39;104;C;5
60;104;C;5
62;104;C;5
63;104;C;5
66;104;1;5
80;104;C;5
89;104;C;5
101;104;C;5
111;104;C;5
7;105;C;5
9;105;C;5
23;105;C;5
25;105;2;2
26;105;C;5
27;105;2;2
30;105;C;5
31;105;CL;5.5
47;105;2;2
54;105;12;7
55;105;C;5
87;105;3;1
111;105;3;1
128;105;L;0.5
22;106;C;5
40;106;C;5
61;106;C;5
68;106;C;5
78;106;C;5
112;106;C;5
118;106;C;5
120;106;C;5
2;107;1;5
5;107;1;5
43;107;C;5
56;107;C;5
65;107;C;5
75;107;C;5
77;107;C;5
92;107;C;5
100;107;C;5
103;107;C;5
109;107;C;5
113;107;3;1
126;107;1;5
27;108;3;1
29;108;C;5
72;108;1;5
81;108;C;5
92;108;2;2
110;108;1;5
125;108;2;2
8;109;1;5
16;109;2;2
17;109;1;5
43;109;C;5
45;109;3;1
56;109;C;5
60;109;2;2
62;109;3;1
65;109;C;5
70;109;1;5
75;109;C;5
77;109;C;5
79;109;1;5
92;109;C;5
100;109;C;5
103;109;C;5
107;109;C;5
53;110;C;5
67;110;C;5
72;110;C;5
108;110;1;5
111;110;2;2
128;110;C;5
12;111;2;2
30;111;1;5
39;111;C;5
45;111;1;5
46;111;1;5
60;111;C;5
62;111;C;5
63;111;C;5
70;111;2;2
80;111;C;5
89;111;C;5
101;111;C;5
104;111;C;5
105;111;3;1
110;111;2;2
127;111;1;5
22;112;C;5
40;112;C;5
61;112;C;5
68;112;C;5
78;112;C;5
106;112;C;5
118;112;C;5
120;112;C;5
1;113;CL;5.5
17;113;2;2
18;113;C;5
25;113;C;5
33;113;3L;1.5
34;113;C;5
42;113;C;5
45;113;C;5
55;113;2;2
59;113;C;5
60;113;1;5
63;113;3;1
69;113;C;5
70;113;C;5
79;113;3;1
84;113;C;5
88;113;C;5
91;113;C;5
98;113;CL;5.5
102;113;C;5
107;113;3;1
121;113;C1;10
122;113;1;5
6;114;1;5
8;114;2;2
15;114;C;5
29;114;2;2
31;114;3;1
56;114;3;1
74;114;1;5
82;114;2;2
115;114;C;5
15;115;C;5
37;115;2;2
94;115;1;5
114;115;C;5
119;115;1;5
17;116;1;5
20;116;1;5
42;116;3;1
58;116;2;2
89;116;1;5
92;116;1;5
101;116;2;2
4;117;C;5
22;118;C;5
40;118;C;5
61;118;C;5
67;118;1;5
68;118;C;5
78;118;C;5
103;118;1;5
106;118;C;5
112;118;C;5
120;118;C;5
128;118;2;2
36;119;C;5
58;119;1;5
62;119;1;5
66;119;2;2
73;119;C;5
86;119;3;1
87;119;L;0.5
102;119;2;2
115;119;1;5
126;119;C;5
22;120;C;5
40;120;C;5
61;120;C;5
68;120;C;5
78;120;C;5
106;120;C;5
112;120;C;5
118;120;C;5
1;121;C;5
18;121;C;5
22;121;2;2
25;121;C;5
33;121;3;1
34;121;C;5
42;121;C;5
45;121;C;5
59;121;C;5
69;121;C;5
70;121;C;5
84;121;C;5
88;121;C;5
91;121;C;5
92;121;3;1
93;121;1;5
95;121;1;5
98;121;C;5
102;121;C;5
113;121;C1;10
122;121;2;2
21;122;C;5
59;122;1;5
72;122;2;2
87;122;C;5
113;122;1;5
121;122;2;2
124;122;C;5
126;122;1;5
2;123;2;2
28;123;2;2
44;123;C;5
49;123;C;5
79;123;1;5
95;123;C;5
126;123;1;5
21;124;C;5
87;124;C;5
122;124;C;5
5;125;1;5
11;125;1;5
12;125;C;5
47;125;1;5
57;125;C;5
58;125;3;1
67;125;2;2
90;125;C;5
94;125;3;1
101;125;2;2
108;125;2;2
127;125;1;5
36;126;C;5
47;126;1;5
57;126;2;2
73;126;C;5
86;126;2;2
107;126;1;5
119;126;C;5
122;126;1;5
123;126;1;5
13;127;C;5
41;127;C;5
52;127;C;5
99;127;C;5
111;127;1;5
125;127;1;5
21;128;2;2
30;128;1;5
53;128;C;5
67;128;C;5
72;128;C;5
81;128;L;0.5
94;128;2;2
102;128;3;1
105;128;L;0.5
110;128;C;5
118;128;2;2
