Source;Target;Label;Weight
70;61;C;5
74;61;C;5
79;61;C1;10
82;61;C1;10
87;61;1;5
101;61;C;5
115;61;C;5
128;61;C;5
1;62;2;2
16;62;3;1
31;62;2;2
35;62;1;5
75;62;2;2
102;62;1;5
1;63;L;0.5
14;63;1;5
38;63;1;5
47;63;1;5
58;63;2;2
66;63;2;2
75;63;3;1
81;63;2;2
88;63;1;5
101;63;3;1
111;63;3;1
115;63;3;1
118;63;C;5
47;64;C;5
48;64;C;5
65;64;2;2
81;64;C;5
88;64;C;5
104;64;1;5
124;64;C;5
4;65;C;5
16;65;C;5
21;65;C;5
54;65;C;5
59;65;C;5
61;65;C;5
64;65;2;2
68;65;C;5
70;65;C;5
74;65;C;5
77;65;1;5
79;65;C;5
82;65;C;5
83;65;1;5
97;65;3;1
101;65;C;5
115;65;C;5
116;65;2;2
123;65;1;5
127;65;L;0.5
128;65;C;5
6;66;C;5
8;66;C;5
18;66;C;5
23;66;C;5
24;66;C;5
57;66;C;5
63;66;2;2
75;66;C;5
80;66;C;5
85;66;2;2
97;66;C;5
113;66;C;5
116;66;1;5
126;66;2;2
26;67;1;5
31;67;3;1
79;67;2;2
4;68;C;5
16;68;C;5
21;68;C;5
54;68;C;5
59;68;C;5
61;68;C;5
65;68;C;5
70;68;C;5
74;68;C;5
79;68;C;5
82;68;C;5
101;68;C;5
115;68;C;5
128;68;C;5
4;70;C;5
16;70;C;5
21;70;C;5
54;70;C;5
59;70;C;5
61;70;C;5
65;70;C;5
68;70;C;5
74;70;C;5
79;70;C;5
82;70;C;5
100;70;1;5
101;70;C;5
103;70;2;2
106;70;1;5
115;70;C;5
120;70;2;2
128;70;C;5
29;71;1;5
60;71;1;5
1;72;3;1
15;72;2;2
29;72;C;5
35;72;C;5
40;72;C1;10
46;72;2;2
57;72;1;5
79;72;3;1
82;72;2;2
83;72;1;5
100;72;C;5
110;72;C;5
116;72;C;5
117;72;C;5
14;73;C;5
33;73;3L;1.5
41;73;C;5
45;73;3;1
51;73;C;5
79;73;2;2
80;73;1;5
82;73;2;2
88;73;1;5
95;73;C;5
125;73;C;5
4;74;C;5
16;74;C;5
21;74;C;5
54;74;C;5
59;74;C;5
61;74;C;5
65;74;C;5
68;74;C;5
70;74;C;5
79;74;C;5
82;74;C;5
101;74;C;5
115;74;C;5
128;74;C;5
1;75;1;5
2;75;1;5
6;75;C;5
8;75;C;5
10;75;2;2
18;75;C;5
23;75;C;5
24;75;C;5
57;75;C;5
62;75;2;2
63;75;3;1
66;75;C;5
80;75;C2;7
97;75;C;5
113;75;C;5
126;75;1;5
31;77;2;2
65;77;1;5
106;77;2;2
17;78;3;1
19;78;C;5
28;78;C;5
48;78;2;2
55;78;C;5
57;78;1;5
60;78;12;7
85;78;1;5
121;78;C;5
122;78;C;5
125;78;1;5
4;79;C;5
16;79;C;5
20;79;2;2
21;79;C;5
54;79;C;5
59;79;C;5
61;79;C1;10
65;79;C;5
67;79;2;2
68;79;C;5
70;79;C;5
72;79;3;1
73;79;2;2
74;79;C;5
81;79;1;5
82;79;C;5
85;79;2;2
101;79;C;5
103;79;3;1
115;79;C;5
128;79;C;5
6;80;C;5
8;80;C;5
18;80;C;5
23;80;C;5
24;80;C;5
37;80;2;2
48;80;1;5
57;80;C;5
66;80;C;5
73;80;1;5
75;80;C2;7
82;80;1;5
97;80;C;5
113;80;C;5
115;80;1;5
20;81;1;5
47;81;C;5
48;81;C;5
63;81;2;2
64;81;C;5
79;81;1;5
86;81;1;5
88;81;C;5
105;81;1;5
124;81;C;5
4;82;C;5
16;82;C;5
21;82;C;5
54;82;C;5
59;82;C;5
61;82;C1;10
65;82;C;5
68;82;C;5
70;82;C;5
72;82;2;2
73;82;2;2
74;82;C;5
79;82;C;5
80;82;1;5
94;82;1;5
97;82;3;1
101;82;C;5
115;82;C;5
127;82;3;1
128;82;C;5
10;83;C;5
21;83;1;5
50;83;C;5
65;83;1;5
72;83;1;5
85;83;C;5
92;83;C;5
10;85;C;5
11;85;2;2
50;85;C;5
58;85;1;5
66;85;2;2
78;85;1;5
79;85;2;2
83;85;C;5
92;85;C;5
115;85;2;2
122;85;1;5
31;86;3;1
39;86;2;2
51;86;1;5
81;86;1;5
123;86;1;5
23;87;1;5
30;87;3;1
61;87;1;5
108;87;1;5
127;87;L;0.5
25;88;1;5
47;88;C;5
48;88;C;5
52;88;1;5
63;88;1;5
64;88;C;5
73;88;1;5
81;88;C;5
124;88;C;5
37;89;1;5
38;89;2;2
45;89;1;5
48;89;2;2
50;89;2;2
97;89;3;1
103;89;3;1
114;89;3;1
55;91;2;2
127;91;1;5
10;92;C;5
50;92;C;5
83;92;C;5
85;92;C;5
13;93;1;5
16;93;1;5
39;93;1;5
60;93;C;5
101;93;2;2
127;93;C;5
10;94;2;2
15;94;C;5
23;94;1;5
30;94;2;2
32;94;C;5
49;94;3;1
82;94;1;5
1;95;3;1
14;95;C;5
37;95;1;5
41;95;C;5
51;95;C;5
73;95;C;5
104;95;1;5
117;95;1;5
125;95;C;5
2;97;2;2
6;97;C;5
8;97;C;5
18;97;C;5
23;97;C;5
24;97;C;5
46;97;1;5
57;97;C;5
65;97;3;1
66;97;C;5
75;97;C;5
80;97;C;5
82;97;3;1
89;97;3;1
113;97;C;5
105;98;1;5
29;100;C;5
35;100;C;5
40;100;C;5
70;100;1;5
72;100;C;5
110;100;C;5
114;100;2;2
116;100;C;5
117;100;C;5
4;101;C;5
5;101;1;5
16;101;C;5
21;101;C;5
28;101;1;5
54;101;C;5
55;101;2;2
59;101;C;5
61;101;C;5
63;101;3;1
65;101;C;5
68;101;C;5
70;101;C;5
74;101;C;5
79;101;C;5
82;101;C;5
93;101;2;2
115;101;C;5
117;101;1;5
127;101;3;1
128;101;C;5
1;102;C;5
23;102;3;1
24;102;1;5
26;102;2;2
37;102;C;5
39;102;C;5
49;102;C;5
55;102;2;2
62;102;1;5
105;102;C;5
108;102;1;5
111;102;C;5
120;102;C;5
8;103;1;5
23;103;2;2
43;103;1;5
70;103;2;2
79;103;3;1
89;103;3;1
111;103;2;2
1;104;2;2
64;104;1;5
95;104;1;5
1;105;C;5
18;105;1;5
29;105;2;2
37;105;C;5
39;105;C;5
40;105;2;2
49;105;C;5
81;105;1;5
98;105;1;5
102;105;C;5
111;105;C;5
113;105;3;1
120;105;C;5
1;106;1;5
21;106;1;5
70;106;1;5
77;106;2;2
111;106;3;1
87;108;1;5
102;108;1;5
10;110;1;5
29;110;C;5
35;110;C;5
40;110;C;5
72;110;C;5
100;110;C;5
116;110;C;5
117;110;C;5
1;111;CL;5.5
3;111;2;2
31;111;3;1
37;111;C;5
39;111;C;5
49;111;C;5
63;111;3;1
102;111;C;5
103;111;2;2
105;111;C;5
106;111;3;1
120;111;C;5
123;111;2;2
125;111;1;5
6;113;C;5
8;113;C;5
18;113;C1;10
23;113;CL;5.5
24;113;C;5
45;113;1;5
49;113;3;1
52;113;2;2
57;113;C;5
66;113;C;5
75;113;C;5
80;113;C;5
97;113;C;5
105;113;3;1
17;114;C;5
20;114;C;5
89;114;3;1
100;114;2;2
4;115;C;5
11;115;2;2
16;115;C;5
17;115;1;5
21;115;C;5
54;115;C;5
59;115;C;5
60;115;3;1
61;115;C;5
63;115;3;1
65;115;C;5
68;115;C;5
70;115;C;5
74;115;C;5
79;115;C;5
80;115;1;5
82;115;C;5
85;115;2;2
101;115;C;5
123;115;1;5
126;115;1;5
128;115;C;5
1;116;3;1
11;116;2;2
29;116;C;5
35;116;C;5
40;116;C;5
41;116;1;5
65;116;2;2
66;116;1;5
72;116;C;5
100;116;C;5
110;116;C;5
117;116;C;5
122;116;1;5
11;117;1;5
29;117;C;5
35;117;C;5
40;117;C;5
72;117;C;5
95;117;1;5
100;117;C;5
101;117;1;5
110;117;C;5
116;117;C;5
49;118;1;5
63;118;C;5
1;120;C;5
8;120;1;5
10;120;2;2
13;120;1;5
15;120;3;1
20;120;2;2
21;120;1;5
37;120;C;5
39;120;C2;7
49;120;C3;6
55;120;3;1
70;120;2;2
102;120;C;5
105;120;C;5
111;120;C;5
19;121;C;5
20;121;2;2
26;121;1;5
28;121;C;5
29;121;1;5
31;121;1;5
55;121;C1;10
78;121;C;5
122;121;C;5
8;122;2;2
13;122;1;5
19;122;C;5
28;122;C;5
55;122;C;5
78;122;C;5
85;122;1;5
116;122;1;5
121;122;C;5
2;123;C;5
11;123;C;5
65;123;1;5
86;123;1;5
111;123;2;2
115;123;1;5
47;124;C;5
48;124;C;5
55;124;1;5
64;124;C;5
81;124;C;5
88;124;C;5
1;125;1;5
11;125;1;5
14;125;C;5
41;125;C;5
51;125;C;5
73;125;C;5
78;125;1;5
95;125;C;5
111;125;1;5
127;125;2;2
35;126;1;5
46;126;C;5
52;126;C;5
66;126;2;2
75;126;1;5
115;126;1;5
127;126;1;5
39;127;3;1
41;127;1;5
60;127;C;5
65;127;L;0.5
82;127;3;1
87;127;L;0.5
91;127;1;5
93;127;C;5
101;127;3;1
125;127;2;2
126;127;1;5
4;128;C;5
16;128;C;5
21;128;C;5
54;128;C;5
59;128;C;5
61;128;C;5
65;128;C;5
68;128;C;5
70;128;C;5
74;128;C;5
79;128;C;5
82;128;C;5
101;128;C;5
115;128;C;5
