Source;Target;Label;Weight
53;26;2;2
59;26;C;5
65;26;3;1
73;26;1;5
95;26;2;2
5;27;C;5
10;27;C;5
16;27;1;5
29;27;C;5
47;27;1;5
63;27;C;5
87;27;1;5
92;27;C;5
113;27;1;5
3;28;C;5
6;28;C;5
11;28;C;5
14;28;C;5
22;28;C;5
23;28;C;5
24;28;C;5
37;28;C2;7
38;28;C;5
40;28;C;5
44;28;C;5
46;28;C;5
47;28;C;5
55;28;C;5
64;28;3;1
65;28;3;1
74;28;2;2
79;28;C;5
94;28;C;5
96;28;C;5
108;28;C;5
109;28;C;5
121;28;C;5
122;28;C;5
123;28;C;5
126;28;1;5
5;29;C;5
10;29;C;5
27;29;C;5
63;29;C;5
79;29;2;2
92;29;C;5
106;29;2;2
1;30;1;5
50;30;C;5
63;30;1;5
69;30;C;5
95;30;C;5
7;31;3;1
20;31;C;5
21;31;1;5
35;31;C;5
41;31;C;5
42;31;C;5
53;31;C;5
55;31;1;5
56;31;C;5
60;31;1;5
65;31;2;2
67;31;C2;7
75;31;C;5
77;31;2;2
82;31;3;1
85;31;C;5
95;31;L;0.5
124;31;C;5
127;31;C;5
1;32;C;5
9;32;C;5
25;32;C;5
34;32;C;5
53;32;2;2
61;32;C;5
81;32;C;5
88;32;C;5
91;32;C;5
119;32;1;5
120;32;1;5
2;33;3;1
56;33;3;1
58;33;C;5
60;33;2;2
81;33;3;1
105;33;1;5
108;33;2;2
114;33;3;1
115;33;C;5
122;33;2;2
128;33;L;0.5
1;34;C;5
9;34;C;5
25;34;C;5
32;34;C;5
36;34;1;5
61;34;C;5
73;34;1;5
81;34;C;5
85;34;1;5
87;34;2;2
88;34;C;5
91;34;C;5
103;34;1;5
1;35;1;5
20;35;C;5
31;35;C;5
41;35;C;5
42;35;C;5
53;35;C;5
56;35;C1;10
67;35;C;5
75;35;C;5
85;35;C;5
111;35;2;2
124;35;C;5
127;35;C;5
5;36;1;5
23;36;3;1
34;36;1;5
69;36;1;5
113;36;2;2
119;36;2;2
3;37;C;5
6;37;C;5
11;37;C;5
14;37;C;5
16;37;3;1
22;37;C;5
23;37;C;5
24;37;C;5
25;37;2;2
28;37;C2;7
38;37;C;5
40;37;C;5
44;37;C;5
46;37;C;5
47;37;C;5
55;37;C;5
64;37;3;1
79;37;C;5
94;37;C;5
96;37;C;5
105;37;2;2
108;37;C1;10
109;37;C;5
121;37;C;5
122;37;C;5
123;37;C;5
128;37;1;5
3;38;C;5
6;38;C;5
11;38;C;5
12;38;1;5
14;38;C;5
22;38;C;5
23;38;C;5
24;38;C;5
28;38;C;5
37;38;C;5
40;38;C;5
44;38;C1;10
46;38;C;5
47;38;C2;7
55;38;C;5
79;38;C;5
94;38;C;5
96;38;C;5
108;38;C;5
109;38;C;5
121;38;C;5
122;38;C;5
123;38;C;5
18;39;1;5
25;39;1;5
48;39;1;5
99;39;C;5
105;39;C;5
106;39;2;2
3;40;C;5
6;40;C;5
11;40;C;5
14;40;C;5
22;40;C;5
23;40;C;5
24;40;C;5
28;40;C;5
37;40;C;5
38;40;C;5
44;40;C;5
46;40;C;5
47;40;C;5
55;40;C;5
79;40;C;5
94;40;C;5
96;40;C;5
108;40;C;5
109;40;C;5
121;40;C;5
122;40;C;5
123;40;C;5
11;41;3;1
13;41;1;5
20;41;C;5
26;41;1;5
31;41;C;5
35;41;C;5
42;41;C1;10
53;41;C;5
56;41;C;5
67;41;C;5
69;41;3;2
75;41;C;5
85;41;C;5
96;41;2;2
104;41;2;2
118;41;1;5
124;41;C;5
127;41;C;5
1;42;2;2
15;42;1;5
20;42;C;5
31;42;C;5
35;42;C;5
41;42;C1;10
53;42;C;5
56;42;C;5
67;42;C;5
75;42;C;5
85;42;C;5
124;42;C;5
127;42;C;5
10;43;1;5
48;43;C;5
57;43;C;5
64;43;2;2
98;43;1;5
102;43;C;5
128;43;1;5
3;44;C;5
6;44;C;5
11;44;C;5
14;44;C;5
22;44;C;5
23;44;C;5
24;44;C1;10
28;44;C;5
37;44;C;5
38;44;C1;10
40;44;C;5
46;44;C;5
47;44;C;5
55;44;C;5
76;44;1;5
79;44;C;5
81;44;2;2
87;44;3;1
94;44;C;5
96;44;C;5
103;44;1;5
108;44;C;5
109;44;C;5
121;44;C;5
122;44;C;5
123;44;C;5
8;45;C;5
12;45;C;5
23;45;2;2
64;45;C;5
68;45;C;5
86;45;C;5
93;45;1;5
103;45;C;5
104;45;C;5
114;45;C;5
128;45;2;2
3;46;C;5
6;46;C;5
11;46;C;5
14;46;C;5
22;46;C;5
23;46;C;5
24;46;C;5
28;46;C;5
37;46;C;5
38;46;C;5
40;46;C;5
44;46;C;5
47;46;C;5
55;46;C;5
79;46;C;5
94;46;C;5
96;46;C;5
108;46;C;5
109;46;C;5
121;46;C;5
122;46;C;5
123;46;C;5
3;47;C;5
6;47;C;5
11;47;C;5
14;47;C;5
18;47;2;2
22;47;C;5
23;47;C;5
24;47;C1;10
27;47;1;5
28;47;C;5
37;47;C;5
38;47;C2;7
40;47;C;5
44;47;C;5
46;47;C;5
55;47;C;5
63;47;3;1
79;47;C;5
90;47;2;2
94;47;C;5
96;47;C;5
105;47;1;5
108;47;C;5
109;47;C;5
121;47;C;5
122;47;C;5
123;47;C;5
39;48;1;5
43;48;C;5
57;48;C;5
76;48;2;2
79;48;13;6
95;48;1;5
102;48;C;5
1;49;3;1
19;49;2;2
58;49;3;1
65;49;L;0.5
72;49;2;2
79;49;L;0.5
81;49;1;5
90;49;3;1
107;49;1;5
113;49;C;5
19;50;1;5
26;50;1;5
30;50;C;5
69;50;C;5
95;50;C;5
111;50;1;5
13;51;C1;10
15;51;C;5
24;51;3;1
66;51;C;5
69;51;2;4
74;51;1;5
95;51;3;1
116;51;C;5
119;51;1;5
128;51;C;5
74;52;C;5
76;52;C;5
20;53;C;5
26;53;2;2
31;53;C;5
32;53;2;2
35;53;C;5
41;53;C;5
42;53;C;5
54;53;1;5
56;53;C;5
57;53;1;5
67;53;C;5
75;53;C;5
85;53;C;5
101;53;1;5
119;53;1;5
124;53;C;5
127;53;C;5
128;53;3;1
7;54;C;5
53;54;1;5
71;54;1;5
79;54;12;7
93;54;C;5
101;54;C;5
119;54;C;5
3;55;C;5
6;55;C;5
11;55;C;5
14;55;C;5
17;55;2;2
22;55;C;5
23;55;C;5
24;55;C;5
28;55;C;5
31;55;1;5
37;55;C;5
38;55;C;5
40;55;C;5
44;55;C;5
46;55;C;5
47;55;C;5
68;55;1;5
79;55;C;5
94;55;C;5
96;55;C;5
108;55;C;5
109;55;C;5
110;55;2;2
121;55;C;5
122;55;C;5
123;55;C;5
1;56;3;1
4;56;2;2
16;56;2;2
20;56;C;5
31;56;C;5
33;56;3;1
35;56;C1;10
41;56;C;5
42;56;C;5
53;56;C;5
67;56;C;5
75;56;C1;10
79;56;L;0.5
85;56;C;5
124;56;C2;7
127;56;C;5
25;57;1;5
43;57;C;5
48;57;C;5
53;57;1;5
95;57;2;2
102;57;C;5
103;57;1;5
33;58;C;5
49;58;3;1
64;58;1;5
67;58;2;2
89;58;3;1
103;58;1;5
111;58;3;1
115;58;C1;10
116;58;1;5
126;58;2;2
26;59;C;5
31;60;1;5
33;60;2;2
90;60;C;5
95;60;1;5
108;60;1;5
110;60;C;5
1;61;C;5
5;61;1;5
9;61;C;5
18;61;2;2
25;61;C;5
32;61;C;5
34;61;C;5
81;61;C;5
88;61;C;5
91;61;C;5
100;61;2;2
111;61;1;5
100;62;C;5
5;63;C;5
9;63;2;2
10;63;C;5
