Source;Target;Label;Weight
60;83;C;5
75;83;C;5
76;83;C;5
124;83;C;5
126;83;C;5
8;84;1;5
27;84;C;5
64;84;C;5
65;84;1;5
68;84;1;5
89;84;C;5
90;84;C;5
98;84;C;5
104;84;C;5
108;84;C;5
29;85;C2;7
40;85;1;5
49;85;1;5
80;85;C;5
116;85;1;5
7;86;1;5
31;86;C;5
96;86;2;2
105;86;C;5
114;86;C;5
15;87;1;5
28;87;2;2
88;87;1;5
94;87;1;5
112;87;2;2
115;87;1;5
12;88;C;5
16;88;3;1
19;88;C;5
34;88;1;5
46;88;1;5
47;88;3;1
66;88;C3;6
81;88;C;5
87;88;1;5
96;88;1;5
110;88;2;2
114;88;2;2
7;89;2;2
27;89;C;5
28;89;1;5
36;89;2;2
64;89;C;5
65;89;3;1
84;89;C;5
90;89;C;5
98;89;C;5
101;89;1;5
104;89;C1;10
108;89;C;5
127;89;1;5
27;90;C;5
48;90;2;2
64;90;C;5
84;90;C;5
89;90;C;5
98;90;C;5
104;90;C;5
108;90;C;5
116;90;1;5
15;91;C;5
80;91;2;2
108;91;1;5
113;91;1;5
127;91;C;5
3;92;1;5
6;92;C;5
9;92;C;5
10;92;C;5
13;92;C;5
23;92;1;5
25;92;C;5
26;92;C;5
36;92;2;2
46;92;C;5
52;92;C;5
61;92;C1;10
72;92;C;5
73;92;C;5
94;92;C;5
102;92;C;5
107;92;C;5
109;92;2;2
111;92;C;5
113;92;1;5
118;92;C;5
35;93;C;5
77;93;C;5
100;93;C;5
123;93;C;5
6;94;C;5
9;94;C;5
10;94;C;5
13;94;C;5
25;94;C;5
26;94;C;5
35;94;2;2
46;94;C;5
52;94;C;5
58;94;1;5
61;94;C;5
72;94;C;5
73;94;C;5
87;94;1;5
92;94;C;5
102;94;C;5
107;94;C;5
111;94;C;5
118;94;C;5
23;95;L;0.5
26;95;1;5
39;95;1L;5.5
43;95;C;5
75;95;2;2
117;95;3;1
122;95;2;2
127;95;L;0.5
128;95;13;6
33;96;C1;10
39;96;C;5
47;96;C;5
48;96;C;5
53;96;C;5
56;96;2;2
63;96;2;2
69;96;C;5
73;96;1;5
79;96;C;5
86;96;2;2
88;96;1;5
97;96;3;1
113;96;C;5
120;96;C;5
125;96;C;5
1;97;L;0.5
24;97;C;5
37;97;23;3
40;97;2;2
48;97;3;1
57;97;1;5
96;97;3;1
104;97;1;5
27;98;C;5
34;98;1;5
37;98;1;5
56;98;1;5
60;98;1;5
64;98;C;5
84;98;C;5
89;98;C;5
90;98;C;5
104;98;C;5
108;98;C;5
7;99;C;5
37;99;C;5
74;99;C;5
78;99;C;5
35;100;C;5
77;100;C;5
93;100;C;5
113;100;1;5
123;100;C;5
16;101;C;5
17;101;C;5
24;101;1;5
