Source;Target;Label;Weight
70;97;1;5
74;97;C;5
87;97;3;1
89;97;C;5
94;97;C;5
95;97;L;0.5
104;97;C;5
108;97;C;5
111;97;C;5
113;97;3;1
121;97;C;5
127;97;L;0.5
1;98;3;1
26;98;1;5
32;98;2;2
43;98;1;5
91;98;2;2
103;98;2;2
114;98;1;5
13;99;2;2
15;99;C;5
21;99;C;5
30;99;C;5
32;99;C;5
48;99;1;5
53;99;1;5
81;99;C;5
88;99;C;5
92;99;2;2
101;99;C;5
105;99;2;2
111;99;2;2
112;99;C;5
117;99;1;5
119;99;C;5
124;99;C;5
25;100;1;5
62;100;1;5
77;100;1;5
95;100;2;2
119;100;2;2
15;101;C;5
21;101;C;5
23;101;1;5
25;101;3;1
30;101;C;5
32;101;C;5
49;101;2;2
56;101;1;5
76;101;1;5
81;101;C;5
88;101;C;5
95;101;1L;5.5
99;101;C;5
111;101;2;2
112;101;C;5
119;101;C;5
124;101;C;5
2;102;3;1
31;102;C;5
47;102;1;5
79;102;1;5
117;102;2;2
127;102;L;0.5
1;103;C;5
31;103;3;1
45;103;1;5
47;103;3;1
48;103;C;5
91;103;3;1
98;103;2;2
115;103;3;1
116;103;C2;7
120;103;2;2
3;104;C;5
9;104;C;5
13;104;C;5
19;104;C;5
41;104;C;5
42;104;C;5
47;104;C;5
61;104;C;5
74;104;C;5
89;104;C;5
94;104;C;5
97;104;C;5
108;104;C;5
111;104;C;5
121;104;C;5
4;105;2;2
7;105;C;5
12;105;C;5
20;105;3;1
25;105;C;5
43;105;C;5
44;105;1;5
46;105;C;5
49;105;3;1
50;105;C;5
67;105;3;1
69;105;C;5
75;105;2;2
91;105;C;5
96;105;C;5
99;105;2;2
119;105;3;1
120;105;C;5
123;105;1;5
17;106;3;1
59;106;1;5
91;106;1;5
111;106;12;7
123;106;2;2
14;107;C;5
64;107;C;5
70;107;C;5
82;107;C;5
87;107;C;5
113;107;C;5
123;107;C;5
3;108;C;5
9;108;C;5
13;108;C;5
19;108;C;5
41;108;C;5
42;108;C;5
47;108;C;5
61;108;C;5
74;108;C;5
89;108;C;5
94;108;C;5
97;108;C;5
104;108;C;5
111;108;C;5
121;108;C;5
15;109;2;2
23;109;1;5
28;109;C;5
34;109;C;5
66;109;1;5
76;109;C;5
78;109;C;5
92;109;C;5
93;109;C;5
113;109;2;2
118;109;C;5
8;110;1;5
52;110;C;5
63;110;C;5
84;110;1;5
95;110;2;2
3;111;C;5
9;111;C3;6
13;111;C;5
19;111;C;5
26;111;3;1
38;111;1;5
41;111;C;5
42;111;C;5
47;111;C;5
49;111;L;0.5
51;111;3;1
55;111;3;1
59;111;1;5
61;111;C;5
74;111;C;5
89;111;C;5
94;111;C;5
97;111;C;5
99;111;2;2
101;111;2;2
104;111;C;5
106;111;12;7
108;111;C;5
121;111;C;5
15;112;C;5
21;112;C;5
30;112;C;5
32;112;C;5
40;112;1;5
65;112;1;5
81;112;C;5
88;112;C;5
99;112;C;5
101;112;C;5
119;112;C;5
124;112;C;5
14;113;C;5
28;113;1;5
31;113;3;1
32;113;1;5
58;113;2;2
64;113;C;5
68;113;2;2
70;113;C;5
79;113;3;1
82;113;C;5
87;113;C;5
97;113;3;1
107;113;C;5
109;113;2;2
123;113;C;5
127;113;1;5
8;114;C;5
67;114;C;5
79;114;C;5
95;114;2;2
98;114;1;5
127;114;1;5
10;115;C;5
16;115;1;5
25;115;2;2
27;115;1;5
38;115;C;5
66;115;C;5
73;115;C;5
77;115;C;5
103;115;3;1
125;115;1;5
1;116;C;5
7;116;1;5
12;116;1;5
48;116;C;5
81;116;2;2
103;116;C2;7
29;117;C;5
43;117;1;5
54;117;C;5
58;117;2;2
59;117;1;5
99;117;1;5
102;117;2;2
28;118;C;5
32;118;1;5
34;118;C;5
45;118;1;5
47;118;3;1
55;118;1;10
76;118;C;5
78;118;C;5
92;118;C;5
93;118;C;5
109;118;C;5
1;119;L;0.5
15;119;C3;6
21;119;C;5
30;119;C;5
31;119;3;1
32;119;C;5
34;119;2;2
37;119;1;5
81;119;C;5
88;119;C;5
99;119;C;5
100;119;2;2
101;119;C;5
105;119;3;1
